"","NOM_1_G","NATURE","IMPORTANCE.x","NOMnumero","NOM","usage.x","nom.x","couleur.x","usage.y","IMPORTANCE.y","couleur.y","nom.y","couleur.1","geometry"
"12","ALL C GOUNOD","ALL","6",NA,"C GOUNOD","privé","Saule blanc","vert",NA,NA,NA,NA,NA,c(662140, 662146.7, 662147.8, 662147.809373969, 6866120.2, 6866137.4, 6866142, 6866142.05624381)
"13","ALL CLAUDE DEBUSSY","ALL","5",NA,"CLAUDE DEBUSSY","privé","Saule blanc","vert",NA,NA,NA,NA,NA,c(662189.273449794, 662190.1, 662199.8, 6866283.63231705, 6866285.6, 6866302.4)
"14","ALL DE FURCI","ALL","5",NA,"DE FURCI","privé","Saule blanc","vert",NA,NA,NA,NA,NA,list(c(662041.1, 662053.8, 662058.4, 662062.8, 6866541.1, 6866602.6, 6866605.7, 6866617.4), c(662062.8, 662067.2, 662078.7, 662093.2, 662136.7, 6866617.4, 6866617.9, 6866615.1, 6866610.7, 6866597.1), c(662062.8, 662061.5, 662061.9, 662087.4, 6866617.4, 6866620.4, 6866626.5, 6866728.8))
"19","ALL DE LA FAUVETTE","ALL","5",NA,"DE LA FAUVETTE","privé","Saule blanc","vert",NA,NA,NA,NA,NA,c(662066.7, 662070.4, 662130.3, 6866330.8, 6866342.6, 6866494.6)
"20","ALL DES GLAIEULS","ALL","6",NA,"DES GLAIEULS","privé","zone orange","orange",NA,NA,NA,NA,NA,c(661610.4, 661610.266888025, 6867712.8, 6867714.3973437)
"21","ALL DES GLYCINES","ALL","6",NA,"DES GLYCINES","privé","zone orange","orange",NA,NA,NA,NA,NA,c(661514.133418583, 661514.2, 6867707.54878519, 6867706.6)
"23","ALL DES HORTENSIAS","ALL","6",NA,"DES HORTENSIAS","privé","zone orange","orange",NA,NA,NA,NA,NA,c(661703.3, 661703.748771634, 6867719.4, 6867721.05700296)
"24","ALL DES PRIMEVERES","ALL","5",NA,"DES PRIMEVERES","privé","zone orange","orange",NA,NA,NA,NA,NA,list(c(662298.1, 662305.9, 662316.7, 662319.7, 6867006.8, 6867005.3, 6867004.7, 6867004), c(662308.9, 662314.5, 662319.7, 6866991.7, 6866998.2, 6867004), c(662319.7, 662331.3, 662335.91363631, 6867004, 6867017.8, 6867021.91678317))
"25","ALL DES RENONCULES","ALL","5",NA,"DES RENONCULES","privé","zone orange","orange",NA,NA,NA,NA,NA,c(662301.33804338, 662298.1, 662296.4, 6867028.61097145, 6867006.8, 6866993.5)
"26","ALL DES ROSES","ALL","6",NA,"DES ROSES","privé","zone orange","orange",NA,NA,NA,NA,NA,c(661799.568480331, 661799.5, 6867727.88320912, 6867726)
"27","ALL DES SYLPHES","ALL","5",NA,"DES SYLPHES",NA,"Remise à Jorelle","vert",NA,NA,NA,NA,NA,c(662418.7, 662427.117483624, 6866254.4, 6866280.64618158)
"31","ALL GABRIELLE","ALL","5",NA,"GABRIELLE","privé","Remise à Jorelle","vert",NA,NA,NA,NA,NA,c(662697.2, 662692.83007378, 6866194.9, 6866176.62576308)
"33","ALL HANNAH ARENDT","ALL","5",NA,"HANNAH ARENDT","public","zone orange","orange",NA,NA,NA,NA,NA,c(662247.627192194, 662244.3, 6867489.19678373, 6867508.9)
"34","ALL HECTOR BERLIOZ","ALL","5",NA,"HECTOBERLIOZ","privé","Saule blanc","vert",NA,NA,NA,NA,NA,c(662191.9, 662195.8, 662198.4, 662202, 662202.931105134, 6866100.8, 6866109.2, 6866114.5, 6866121.6, 6866124.33854451)
"35","ALL JEAN COURTADE","ALL","5",NA,"JEAN COURTADE","privé","zone orange","orange",NA,NA,NA,NA,NA,c(661751.7, 661761.637869039, 6866473.9, 6866471.12930379)
"36","ALL MARIA DERAIMES","ALL","5",NA,"MARIA DERAIMES","privé","Remise à Jorelle","vert",NA,NA,NA,NA,NA,c(662674, 662675.7, 662676.726111813, 6866015.6, 6866028.1, 6866034.25667088)
"37","ALL MARIE LAURENCIN","ALL","5",NA,"MARIE LAURENCIN","privé","Remise à Jorelle","vert",NA,NA,NA,NA,NA,c(662470.3, 662527, 6866148.9, 6866135)
"38","ALL MARYSE BASTIE","ALL","5",NA,"MARYSE BASTIE","privé","Remise à Jorelle","vert",NA,NA,NA,NA,NA,c(662731, 662732.281323801, 6866009.6, 6866024.48306877)
"39","ALL PAUL LAFARGUE","ALL","5",NA,"PAUL LAFARGUE","privé","Saule blanc","vert",NA,NA,NA,NA,NA,c(662182.5, 662173.7, 662022, 662028, 6866104.3, 6866084.6, 6866145.1, 6866167.2)
"42","ALL VICTOR HUGO","ALL","5",NA,"VICTOHUGO","privé","Remise à Jorelle","vert",NA,NA,NA,NA,NA,c(662618.1, 662599.9, 662604, 6866064.6, 6866070, 6866083)
"63","AV JULES FERRY","AV","4",NA,"JULES FERRY",NA,"Mare à la veuve","vert",NA,NA,NA,NA,NA,list(c(661400.720155838, 661454.9, 661465, 661492.4, 661510.6, 661528.3, 661544.5, 661565.2, 661576.6, 6866040.56983955, 6866057.7, 6866061.7, 6866071.6, 6866078.9, 6866085.8, 6866093, 6866102.2, 6866109.1), c(661576.6, 661578.5, 661581.3, 661584, 661586.1, 661587.6, 661587.27676547, 6866109.1, 6866107.4, 6866106.6, 6866107.1, 6866108.6, 6866112.5, 6866113.98687884), c(661577.101797425, 661575.5, 661576.6, 6866116.48789998, 6866113.2, 6866109.1))
"64","AV MAL DE LATTRE DE TASSIGNY","AV","4",NA,"MAL DE LATTRE DE TASSIGNY",NA,"zone orange","orange",NA,NA,NA,NA,NA,list(c(662072.8, 662078.926708301, 6867039.4, 6867071.67207977), c(662121.403707267, 662120, 6867457.36735681, 6867477.3))
"69","CH DE LA MARE A LA VEUVE","CH","4",NA,"DE LA MARE A LA VEUVE",NA,"Mare à la veuve","vert",NA,NA,NA,NA,NA,c(661695.878744601, 661700.885116645, 661704.543619293, 661709.742544109, 661719.755288198, 661724.761660242, 661742.091409627, 661769.048797559, 661773.28495852, 661772.514747436, 6865753.0228529, 6865741.27713387, 6865730.10907316, 6865687.94001632, 6865625.55291854, 6865612.45933011, 6865593.20405302, 6865562.39560967, 6865559.69987088, 6865559.69987088)
"70","CH DE LA MARE A LA VEUVE PROLONGEE","CH","5",NA,"DE LA MARE A LA VEUVE PROLONGEE",NA,"Mare à la veuve","vert",NA,NA,NA,NA,NA,list(c(661423.6, 661421.9, 661422.1, 661430.4, 661507.263986844, 6866020.7, 6866013.3, 6866007.2, 6865989.1, 6865835.95654332), c(661513.112484069, 661515.7, 661516.094077524, 6865824.75159237, 6865819.9, 6865819.03925172), c(661522.9, 6865806))
"71","CH DU MERLAN","CH","5",NA,"DU MERLAN",NA,"Mare à la veuve","vert",NA,NA,NA,NA,NA,c(661413.6, 661394.1, 661391.6, 661391.7, 661391.7, 661395.7, 661408.9, 6866135, 6866095.9, 6866085.8, 6866083.1, 6866080.4, 6866069.7, 6866039.2)
"76","IMP DE LA LIBERTE","IMP","5",NA,"DE LA LIBERTE",NA,"Remise à Jorelle","vert",NA,NA,NA,NA,NA,c(662282.913146667, 662292.1, 662302, 6866073.67949889, 6866071, 6866068.5)
"77","IMP DE LA LIBERTE","IMP","5",NA,"DE LA LIBERTE",NA,"Saule blanc","vert",NA,NA,NA,NA,NA,c(662272.9, 662282.913146667, 6866076.6, 6866073.67949889)
"78","IMP DE LA SOLIDARITE","IMP","5",NA,"DE LA SOLIDARITE","privé","Saule blanc","vert",NA,NA,NA,NA,NA,c(662311.9, 662283.6, 6866466.2, 6866472.1)
"79","IMP DU CASTEL","IMP","4",NA,"DU CASTEL","privé","Mare à la veuve","vert",NA,NA,NA,NA,NA,c(661681.9, 661684.9, 661685.5, 661688.1, 661695.7, 661695.699244291, 6865656.9, 6865699.2, 6865729.4, 6865741.2, 6865753.4, 6865753.40823723)
"80","IMP FERNAND POTTIER","IMP","5",NA,"FERNAND POTTIER",NA,"zone orange","orange",NA,NA,NA,NA,NA,c(661795.8, 661795.374824138, 6867338.6, 6867331.54208069)
"81","IMP FERNAND POTTIER","IMP","5",NA,"FERNAND POTTIER",NA,"Mainguy","vert",NA,NA,NA,NA,NA,c(661795.374824138, 661791.3, 6867331.54208069, 6867263.9)
"82","IMP GEORGES BRASSENS","IMP","5",NA,"GEORGES BRASSENS",NA,"Mare à la veuve","vert",NA,NA,NA,NA,NA,list(c(662086.3, 662071.8, 6865674, 6865647.5), c(662071.8, 662086.3, 6865682.9, 6865674), c(662086.3, 662089.474552212, 662098.343599535, 6865674, 6865677.27121373, 6865677.79808783))
"84","IMP JEAN WIENER","IMP","5",NA,"JEAN WIENER",NA,"Mare à la veuve","vert",NA,NA,NA,NA,NA,c(662137.5, 662142.1, 6865662.8, 6865624.6)
"85","IMP RENE CLAIR","IMP","5",NA,"RENE CLAIR",NA,"Mare à la veuve","vert",NA,NA,NA,NA,NA,c(662375, 662383.7, 662381.5, 6865512.1, 6865542.7, 6865554.6)
"86","PAS MICHELET","PAS","5",NA,"MICHELET","privé","Mainguy","vert",NA,NA,NA,NA,NA,c(661404.5, 661370.7, 6866793.7, 6866697.9)
"87","PL ALBERT THOMAS","PL","5",NA,"ALBERT THOMAS",NA,"zone orange","orange",NA,NA,NA,NA,NA,list(c(661796.2, 661805.7, 661808.30125396, 6866664.3, 6866662, 6866661.37438196), c(661942, 661936.9, 661931, 661913.163418017, 6866627.6, 6866629.2, 6866631, 6866637.0552234))
"88","PL ARTHUR RIMBAUD","PL","5",NA,"ARTHURIMBAUD",NA,"zone orange","orange",NA,NA,NA,NA,NA,c(661798.8, 661797.7, 661795.8, 6867406.9, 6867394.1, 6867338.6)
"91","PL DE LA DIVISION LECLERC","PL","6",NA,"DE LA DIVISION LECLERC",NA,"zone orange","orange",NA,NA,NA,NA,NA,c(661871.1, 661882.9, 661907, 661914.5, 661927.395564636, 6867121.7, 6867118.7, 6867109.7, 6867107, 6867103.62124944)
"94","PL DU 11 NOVEMBRE 1918","PL","6",NA,"DU 11 NOVEMBRE 1918",NA,"zone orange","orange",NA,NA,NA,NA,NA,c(662030.354936599, 662033.9, 662035.8, 6867139.98343463, 6867161.5, 6867172.8)
"95","PL GEORGES LYSSANDRE","PL","5",NA,"GEORGES LYSSANDRE","privé","Saule blanc","vert",NA,NA,NA,NA,NA,list(c(662488.673805325, 662486.1, 662484.4, 662468.2, 6866742.53967793, 6866743.7, 6866744.5, 6866748.4), c(662617, 662578.214072863, 6866871.5, 6866884.48377518), c(662617, 662616.2, 662614.204534136, 6866871.5, 6866869.4, 6866864.29782082), c(662624.8, 662617, 6866891.9, 6866871.5), c(662689.683319783, 662699.6, 6866821.96406713, 6866847.9))
"115","R DE L'ABBE MAURICE BAURIT","R","5",NA,"DE L'ABBE MAURICE BAURIT","privé","zone orange","orange",NA,NA,NA,NA,NA,c(662175.884231911, 662184.145937786, 6867010.850801, 6867051.30056122)
"130","R DU CLOS VAILLANT","R","5",NA,"DU CLOS VAILLANT","privé","Saule blanc","vert",NA,NA,NA,NA,NA,c(661937.6, 661940.4, 661958.7, 661960.3, 661964.1, 661973, 661975, 661976.5, 661997, 6866358.1, 6866365.9, 6866417.1, 6866418.8, 6866420.1, 6866424, 6866425.8, 6866430, 6866486.2)
"133","R DU POTAGER","R","5",NA,"DU POTAGER","privé","Mainguy","vert",NA,NA,NA,NA,NA,list(c(661199.2, 661207.4, 661219.981740259, 6867089.2, 6867088.6, 6867086.62639369), c(661370.270200765, 661388.2, 6867099.12743274, 6867099.5))
"138","R DU VIEUX MOULIN","R","5",NA,"DU VIEUX MOULIN",NA,"Mainguy","vert",NA,NA,NA,NA,NA,list(c(661482.9, 661469.485246061, 6866588.6, 6866560.76141771), c(661434.724705883, 661428.6, 661419.7, 6866488.36352941, 6866475.6, 6866457.1), c(661349.1, 6866312.3), c(661459.3, 6866539.5))
"159","R GUILLAUME APOLLINAIRE","R","5",NA,"GUILLAUME APOLLINAIRE","privé","zone orange","orange",NA,NA,NA,NA,NA,c(662077.844273829, 662040.8, 662037.3, 6866918.23479528, 6866930.2, 6866931.4)
"160","R GUILLAUME APOLLINAIRE","R","5",NA,"GUILLAUME APOLLINAIRE","privé","Saule blanc","vert",NA,NA,NA,NA,NA,c(662255.7, 662258, 662261.457306181, 6866662.1, 6866672, 6866685.38162705)
"161","R HELENE BOUCHER","R","4",NA,"HELENE BOUCHER","privé","zone orange","orange",NA,NA,NA,NA,NA,c(661970.7, 661971.3, 661971.3, 661969.9, 661969.7, 661969.6, 661968.3, 661955.7, 661950.4, 661949.5, 661948.2, 661949.6, 661950.9, 661952.9, 661956.6, 661985.5, 662069.290196738, 6867197.6, 6867209.1, 6867224.6, 6867256.5, 6867262.4, 6867295.2, 6867319.9, 6867321.2, 6867327.6, 6867337.3, 6867368.7, 6867373.7, 6867375.9, 6867377.3, 6867378.2, 6867375.1, 6867369.14117857)
"163","R JACQUELINE AURIOL","R","6",NA,"JACQUELINE AURIOL","privé","Saule blanc","vert",NA,NA,NA,NA,NA,list(c(662361.172100277, 662364.5, 662371.4, 662372.861963576, 6866444.62375782, 6866456.7, 6866462.2, 6866466.33306996), c(662421.915155726, 662424.7, 662426.9, 6866607.32307318, 6866615.3, 6866620.9))
"168","R JULES AUFFRET","R","5",NA,"JULES AUFFRET",NA,"Saule blanc","vert",NA,NA,NA,NA,NA,c(662574.1, 662587.060300063, 6866924, 6866954.5831471)
"171","R JULIE VICTOIRE DAUBIE","R","5",NA,"JULIE VICTOIRE DAUBIE",NA,"zone orange","orange",NA,NA,NA,NA,NA,c(662051, 662062.4, 662074.6, 662077.333685368, 6867235.8, 6867233.5, 6867231, 6867230.5169804)
"179","R MARGUERITE DURAS","R","6",NA,"MARGUERITE DURAS",NA,"Remise à Jorelle","vert",NA,NA,NA,NA,NA,c(662516.9, 662531.9, 662534.9, 662554.2, 6866057, 6866121.6, 6866133.1, 6866218.4)
"183","R NEUVE","R","5",NA,"NEUVE","privé","zone orange","orange",NA,NA,NA,NA,NA,c(662132.686209243, 662134.6, 662124.4, 6867061.26369077, 6867057.4, 6867023.7)
"185","R PAUL ELUARD","R","5",NA,"PAUL ELUARD","privé","Saule blanc","vert",NA,NA,NA,NA,NA,c(662261.2, 662252.8, 662224.5, 662220, 6866660.7, 6866629.6, 6866504.1, 6866487.6)
"190","R PIERRE BROSSOLETTE","R","5",NA,"PIERRE BROSSOLETTE",NA,"Saule blanc","vert",NA,NA,NA,NA,NA,c(662522.2, 662534.856964168, 6866953.4, 6866983.03103239)
"192","R RUDYARD KIPLING","R","5",NA,"RUDYARD KIPLING",NA,"Remise à Jorelle","vert",NA,NA,NA,NA,NA,c(662384.003842236, 662388.9, 662395.8, 6866062.22338209, 6866081.4, 6866112.5)
"194","R SIMONE DE BEAUVOIR","R","5",NA,"SIMONE DE BEAUVOIR","privé","Saule blanc","vert",NA,NA,NA,NA,NA,c(662309, 662317.500908353, 6866278.4, 6866303.22265239)
"197","RLE SAINTE-BARBE","RLE","6",NA,"SAINTE-BARBE","piéton","Mainguy","vert",NA,NA,NA,NA,NA,c(661589, 661610.4, 661644.4, 661650.5, 6867162, 6867155, 6867143.9, 6867139.2)
"199","RTE D'AULNAY","RTE","3",NA,"D'AULNAY",NA,"Canal","vert",NA,NA,NA,NA,NA,c(661904.8, 661904.8, 661904.7, 661904.7, 661904.6, 661904.6, 661904.6, 661904.6, 661904.5, 661904.834366298, 6867430.8, 6867437.9, 6867440.8, 6867441.1, 6867445.1, 6867448.8, 6867450, 6867453.2, 6867459.1, 6867465.73159825)
"201","Sans nom","Sans","6",NA,"Sans nom","privé","zone orange","orange",NA,NA,NA,NA,NA,c(662420.392829829, 662425.311022022, 6866970.68996849, 6867004.60853533)
"202","Sans nom","Sans","6",NA,"Sans nom",NA,"Mare à la veuve","vert",NA,NA,NA,NA,NA,c(662032.7, 662043.285256253, 662034.855270679, 6865670.5, 6865690.17962914, 6865695.44837013)
"203","Sans nom","Sans","6",NA,"sans nom","privé","Mainguy","vert",NA,NA,NA,NA,NA,c(661467.3, 661457.5, 661446.3, 661435.899095927, 6866408.6, 6866386.3, 6866358.8, 6866352.06417641)
"204","Sans nom","Sans","5",NA,"Sans nom","privé","Mainguy","vert",NA,NA,NA,NA,NA,c(661428.6, 661475.051541138, 6866475.6, 6866451.42488897)
"205","Sans nom","Sans","6",NA,"Sans nom","privé","Saule blanc","vert",NA,NA,NA,NA,NA,c(661947.1, 661937.12841101, 661934.5461638, 6866188.9, 6866146.49815098, 6866144.00494678)
"206","SEN BLERIOT","SEN","5",NA,"BLERIOT",NA,"Saule blanc","vert",NA,NA,NA,NA,NA,c(662228.4, 662220, 662201.3, 662183.6, 662177.6, 6866485.7, 6866487.6, 6866491.9, 6866496.8, 6866498.3)
"207","SEN RENE CHAR","SEN","6",NA,"RENE CHAR",NA,"Mare à la veuve","vert",NA,NA,NA,NA,NA,c(662247.734877855, 662240.7, 6865717.22932518, 6865718)
"208","SQ DU 8 MAI 1945","SQ","6",NA,"DU 8 MAI 1945",NA,"zone orange","orange",NA,NA,NA,NA,NA,list(c(662039.6, 662034.5, 662005.886694195, 6866939.4, 6866941, 6866950.07360718), c(661895.511093723, 661882, 6866985.18601719, 6866989.6))
"211","VLA DES ABEILLES","VLA","5",NA,"DES ABEILLES",NA,"Mainguy","vert",NA,NA,NA,NA,NA,c(661352.422912168, 661387.090578485, 6866318.39104748, 6866304.84527324)
"212","VLA DES MARRONNIERS","VLA","5",NA,"DES MARRONNIERS","privé","zone orange","orange",NA,NA,NA,NA,NA,c(661766.363028397, 661756.2, 6866496.26781743, 6866497.3)
"213","VLA DU BRECHET","VLA","6",NA,"DU BRECHET","privé","Mainguy","vert",NA,NA,NA,NA,NA,c(661824.9, 661827.999472092, 6866382.7, 6866397.28943429)
"214","VLA DU BREUIL","VLA","5",NA,"DU BREUIL","privé","Mainguy","vert",NA,NA,NA,NA,NA,c(661401.1, 661465.4, 661470.1, 6866858.1, 6866833.1, 6866831.8)
"217","VLA GABRIEL SEAILLES","VLA","5",NA,"GABRIEL SEAILLES","privé","Mainguy","vert",NA,NA,NA,NA,NA,c(661203.3, 661207, 661239.8, 661276.5, 661303.6, 6867026.8, 6867028.2, 6867028.9, 6867030.2, 6867030.5)
"221","VLA PARMENTIER","VLA","5",NA,"PARMENTIER","privé","zone orange","orange",NA,NA,NA,NA,NA,c(661822.902282732, 661813.8, 6866726.95526079, 6866729.7)
"224","VOIE TRAM TRAIN","VOIE","6",NA,"COULEE VERTE","piéton","Saule blanc","vert",NA,NA,NA,NA,NA,c(662178.175696218, 662178.175696258, 6866077.45842734, 6866077.45842733)
"225","VOIE TRAM TRAIN","VOIE","6",NA,"COULEE VERTE","piéton","Remise à Jorelle","vert",NA,NA,NA,NA,NA,list(c(662283.649657763, 662299.622466307, 662309.684773738, 6866061.72336261, 6866060.42476029, 6866056.69797976), c(662342.025157464, 662343.688401127, 6866050.4555336, 6866050.20208695))
