objectid;idtup;idprocpte;idprocpt_l;idcom;idcomtxt;ccodep;typetup;npar;idpar_l;dcntpa;ctpdl;jannatmin;jannatmax;jannatminh;jannatmaxh;nsuf;ssuf;cgrnumd;cgrnumdtxt;dcntarti;dcntnaf;dcnt01;dcnt02;dcnt03;dcnt04;dcnt05;dcnt06;dcnt07;dcnt08;dcnt09;dcnt10;dcnt11;dcnt12;dcnt13;nlocal;nloccom;nloccomrdc;nloccomter;ncomtersd;nloccomsec;nlocdep;nlocburx;tlocdomin;nbat;nlogh;nloghmais;nloghappt;npevph;stoth;stotdsueic;nloghvac;nloghmeu;nloghloue;nloghpp;nloghautre;nloghnonh;nloghvac2a;nloghvac5a;nmediocre;nloghlls;stotd;sprincp;ssecp;ssecncp;sparkp;sparkncp;slocal;nparcopro;ncp;catpro2;catpro2txt;catpro3;catpropro2;catproges2;locprop;locproptxt;split_uf;nparloc;nvecteur;ncontour;rnb_id_l;rnb_n;rnb_emp;idcopro;num_immat;date_immat;date_lastm;last_syndi;admin_prov;syndic_pro;idtup_2;source;typeapp;copro_tup;copro_ff;commune;dep;nepci;nom_epci;an_const;nbat_cop;nlocal_cop;nlogh_cop;slocal_2;slogh;nloghmais_2;nloghappt_2;nrp;nrplp;nrpls;nrppo;nrpa;nrs;nmeub;nnr;nloghvac_2;nloghvac2a_2;nloghvac5a_2;nb_t1;nb_t2;nb_t3;nb_t4;nb_t5;n_pers_mor;nprop;nproplog;nlogh_prop;lovac;lovac_5a;translogh8;tr_appt8a;ind_marche;ndpemais;ndpemaisfg;ndpeappt;ndpeapptfg;dpe_imm_l;typ_syndic;repre_lega;code_ape;com_rl;mandat;dfinmandat;nom_usage;adress_ref;ad_compl1;ad_compl2;ad_compl3;nb_adr_com;date_reg;res_servic;syndic_coo;syndic_p_s;immat_p;nb_asl;nb_aful;nb_unions;tot_lots;lots_hbc;lots_hab;lots_stat;ar_sante;ar_perilpc;ar_equipc;p_constr;insee_com;prefixe;section_c;num_parcel;insee_com1;prefixe1;section1;num_parc_1;insee_com2;prefixe2;section2;num_parc_2;nb_parcell;mdt_ah_en_;ordo_caren;exe_compta;deb_exe_co;fin_exe_co;dte_ag_cpt;charge_ope;charge_tr_;dette_four;dette_copr;nb_copro_3;mont_trava;employe_sy;an_fin_con;dpe_a;dpe_b;dpe_c;dpe_d;dpe_e;dpe_f;dpe_g;dpe_indet;typchauffa;chauf_urba;nrj_non_ur;pluri_trav;date_pluri;ind_risque;tx_fiab_do;nb_ascensc;ident_ign;nlogement;anciennete;hori_vert;part_loc;idpar_l_2;idbat_l;multimill;rnb_id_l_2;rnb_n_2;rnb_emp_2;geom_rnic_;geom_rnic1;geom_ff_x;geom_ff_y;ref_geom_x;ref_geom_y;immat;abssynd_2a;abs_miseaj;pres_adpro;carence;mand_ad_ho;syndic_sec;pres_asl;pres_aful;struc_emp;syndbene_2;part_log;log_min;domi_loc;part_hlm;domi_hlm;prop_80a;prop_80a_3;pb_extd;pb_extd50;part_sci;part_sci_3;prop_30a;prop_30a_3;pdeb3_prop;deb3_prop;evol_deb3;p_impayes_;impayes_bu;evol_impay;p_dette_fo;dette_fo_1;char_chauf;char_cha_1;char_haut;part_vac_5;vac5a_5;part_vente;rotation;decrochage;adjudi;adjudi_3;copro_qpv;ppom_25;part_acc_a;part_acc_1;psurocc_le;surocc_leg;po_80a;po_80a50;part_all;part_all_5;pres_arr;cons_all;pres_dpeba;dpelogfg_1;nmediocre_2;pres_cc_7_;note_gest;note_finan;note_march;note_occup;note_bati;note_glob;nature_fra;nb_ind_glo;nb_ind_ges;nb_ind_fin;nb_ind_mar;nb_ind_occ;nb_ind_bat;classe_fra;st_area(shape);st_perimeter(shape);energieurbs;dpeurbs;inscription_cc;date_insc_cc;acte_sare_cc;a1_cc;a2_cc;a4_cc;sare_recent_cc;energie;dpe;concat_dpe_r;x;y
"7 890";930100000X0111;93010*00001;"[""93010*00001""]";93010;BONDY;93;SIMPLE;"1";"[""930100000X0111""]";"337";CL;"1 930";"1 931";"1 930";"1 931";"4";"90";13;SOL;"90";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"90";"10";"0";"0";"0";"0";"0";"6";"0";DEPENDANCE;"2";"4";"0";"4";"4";"175";"0";"1";"0";"2";"0";"1";"0";"1";"0";"1";"0";"59";"0";"0";"0";"0";"0";"234";"1";"5";G2;PROPRIETE DIVISEE EN LOT;G2a;G2;99;1;MEME COMMUNE;;"1";"1";"1";"[""HJ9SQNPHGB11"",""P9WT2T1G8RFB"",""RWJY39XER3C2""]";"3";"177";RNC_AH9296468;AH9296468;2023-01-03 00:00:00.0;2023-01-03 00:00:00.0;non connu;non connu;non connu;930100000X0111;Copropriété immatriculée;1_1;"1";OUI;"93 010";"93";"200 054 781";Métropole du Grand Paris;"1 930";"2";"10";"4";"234";"175";"0";"4";"3";"2";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"1";"3";"0";"0";"0";"4";"4";"1";"2";"0";"1";0;;"0";"0";"2";"2";;non connu;non connu;non connu;non connu;Pas de mandat en cours;non connu;SDC 25 ALLEE ANDREA A BONDY;25 all andrea 93140 Bondy;non connu;non connu;non connu;0;1961-06-08 00:00:00.0;non;non connu;oui;non connu;0;0;0;14;5;5;2;0;0;0;AVANT_1949;93010;000;0X;0111;;;;;;;;;1;non;non connu;non renseigné;non connu;non connu;non connu;;;;;;;non renseigné;non renseigné;0;0;0;0;2;0;0;0;individuel;non renseigné;non renseigné;Non renseigné;Non renseigné;non connu;non connu;0;ADRNIVX_0000000268259099;"4";AVANT_1949;V;"0,667";{930100000X0111};{930100000X0111A,930100000X0111B};1_RNIC_FF;HJ9SQNPHGB11,P9WT2T1G8RFB,RWJY39XER3C2;"3";"177";663237.1905149631;6866909.860838797;"663 220,236";"6 866 914,75";"663 237,191";"6 866 909,861";"0";1;1;;"0";"0";0;0;0;0;;1;"0";"1";0;"0";"0";"0";"0";"1";"0";"0";"0";"0";;;;;;;;;;;;0;"0";"0,25";"0";;"0";"0";"0";"1";"-1";"-1";"-1";"-1";"0";"0";-1;"-1";0;"-1";"0";"1";"1";"1";"5,789";;0;6.666666666666667;"5";"4,722";occup;"17";"8";"0";"4";"3";"2";présumée fragile;"340,829";"87,789";Autre;G;;;;;;;; ;;;;
"7 899";930100000X0123;93010*00047;"[""93010*00047""]";93010;BONDY;93;SIMPLE;"1";"[""930100000X0123""]";"239";CL;"1 925";"1 925";"1 925";"1 925";"1";"239";13;SOL;"239";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"239";"14";"2";"2";"2";"2";"0";"6";"8";MIXTE;"1";"6";"0";"6";"6";"239";"0";"2";"0";"3";"1";"0";"0";"1";"0";"0";"0";"54";"54";"15";"0";"0";"0";"362";"1";"7";G2;PROPRIETE DIVISEE EN LOT;G2a;G2;99;1;MEME COMMUNE;;"1";"1";"1";"[""5B3C8Q8HJCYJ"",""AWH5EMS3NKX4""]";"2";"192";RNC_AB2486900;AB2486900;2017-10-11 00:00:00.0;2019-11-21 00:00:00.0;ATM SARL 34863116900045;non;non;930100000X0123;Copropriété immatriculée;3_2;"1";OUI;"93 010";"93";"200 054 781";Métropole du Grand Paris;"1 925";"1";"14";"6";"362";"239";"0";"6";"4";"3";"0";"1";"0";"0";"0";"0";"2";"0";"0";"2";"1";"2";"1";"0";"3";"6";"5";"1,2";"2";"0";"1";0;;"0";"0";"3";"3";;professionnel;ATM SARL 34863116900045;6832A;BONDY;Mandat en cours;2024-10-13 00:00:00.0;SDC 175 AVENUE HENRI BARBUSSE;175 av henri barbusse 93140 Bondy;non connu;non connu;non connu;0;1960-07-08 00:00:00.0;non;non;oui;;0;0;0;19;8;6;1;0;0;0;DE_1949_A_1960;;;;;;;;;;;;;0;non;non connu;non;2017-07-01 00:00:00.0;2018-06-30 00:00:00.0;31/10/2018;13115.3;2154.98;1043.3;745.69;1;1060.56;non;non renseigné;0;0;0;0;0;0;0;1;individuel;non renseigné;non renseigné;Non renseigné;Non renseigné;non connu;non connu;0;ADRNIVX_0000000268261579;"6";AVANT_1949;V;"0,75";{930100000X0123};{930100000X0123A};2_RNIC_FF;5B3C8Q8HJCYJ,AWH5EMS3NKX4;"2";"192";663181.187805753;6866749.752739636;"663 185,195";"6 866 758,318";"663 181,188";"6 866 749,753";"0";0;1;0;"0";"0";0;0;0;0;0;0.75;"0";"0";0;"0";"0";"0";"100";"0";"0,5";"1";"0";"0";0.16666666666666666;0;0;0.04883276534549464712;0;0;0.06832225735219000568;0;;1639.4125000000000000;1;0;"0";"0,167";"0";;"0";"0";"0";"0";"-1";"0";"-1";"1";"0";"0";-1;"0";0;"0";"0";"1";"0";"0";"1,429";1;0;2.5;"5";"1,6";bati;"25";"9";"5";"4";"5";"2";autres;"240,125";"62,229";Autre;D;;;;;;;; ;;;;
"7 905";930100000X0129;93010*00652;"[""93010*00652""]";93010;BONDY;93;SIMPLE;"1";"[""930100000X0129""]";"508";CL;"1 927";"1 977";"1 927";"1 977";"1";"508";13;SOL;"508";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"508";"5";"0";"0";"0";"0";"0";"0";"0";APPARTEMENT;"3";"5";"1";"4";"5";"308";"12";"0";"0";"4";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"320";"1";"3";G2;PROPRIETE DIVISEE EN LOT;G2a;G2;99;1;MEME COMMUNE;;"1";"1";"1";"[""9Q6Q5E6R7YZX"",""N5RGSMKV4AWK""]";"2";"204";FF_930100000X0129;;;;;;;930100000X0129;Copropriété non immatriculée;;"0";;"93 010";"93";"200 054 781";Métropole du Grand Paris;"1 927";"3";"5";"5";"320";"320";"1";"4";"5";"4";"0";"1";"0";"0";"0";"0";"0";"0";"0";"2";"1";"1";"0";"1";"0";"2";"2";"2,5";"0";"0";"0";;;"0";"0";"3";"0";;;;;;;;;181 B AV HENRI BARBUSSE, BONDY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"5";AVANT_1949;M;"0,8";{930100000X0129};{930100000X0129A,930100000X0129B,930100000X0129E};2_FF;9Q6Q5E6R7YZX,N5RGSMKV4AWK;"2";"204";;;"663 232,236";"6 866 767,336";"663 232,236";"6 866 767,336";"1";;;;"0";"0";;;;;;1;"0";"0";0;"0";"0";"0";"100";"0";"0";"0";"0";"0";;;;;;;;;;;;0;"0";"0";"0";;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";;"0";;"0";"0";"0";"0";"0";"2,727";;0;0;"0";"1,111";gestion;"14";"5";"0";"3";"5";"1";autres;"507,809";"113,46";Gaz;E;;;;;;;; ;;;;
"7 919";930100000X0145;93010*00477;"[""93010*00477""]";93010;BONDY;93;SIMPLE;"1";"[""930100000X0145""]";"336";CL;"1 960";"1 960";"1 960";"1 960";"1";"336";13;SOL;"336";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"336";"2";"0";"0";"0";"0";"0";"0";"0";MAISON;"1";"2";"2";"0";"2";"174";"92";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"266";"1";"3";G2;PROPRIETE DIVISEE EN LOT;G2a;G2;99;1;MEME COMMUNE;;"1";"1";"1";"[""66E55X9E6NYM"",""WX5JKHMAP7ZB""]";"2";"135";FF_930100000X0145;;;;;;;930100000X0145;Copropriété non immatriculée;;"0";;"93 010";"93";"200 054 781";Métropole du Grand Paris;"1 960";"1";"2";"2";"266";"266";"2";"0";"2";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"2";"2";"1";"0";"0";"0";;;"0";"0";"0";"0";;;;;;;;;40 B ALL ANDREA, BONDY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"2";DE_1949_A_1960;H;"0";{930100000X0145};{930100000X0145A};2_FF;66E55X9E6NYM,WX5JKHMAP7ZB;"2";"135";;;"663 268,538";"6 866 931,639";"663 268,538";"6 866 931,639";"1";;;;"0";"0";;;;;;1;"0";"0";0;"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;0;"0";"0";"0";;"0";"0";"0";"1";"-1";"-1";"-1";"-1";"0";"0";-1;"-1";;"-1";"0";"0";"0";"0";"3,333";;0;2.5;"0";"2,174";gestion;"12";"4";"0";"3";"5";"0";autres;"334,694";"87,145";Fioul;E;;;;;;;; ;;;;
"7 933";930100000X0168;93010*00332;"[""93010*00332""]";93010;BONDY;93;SIMPLE;"1";"[""930100000X0168""]";"426";CL;"1 910";"1 930";"1 910";"1 930";"2";"431";13;SOL;"431";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"431";"4";"0";"0";"0";"0";"0";"1";"0";APPARTEMENT;"2";"3";"1";"2";"3";"153";"0";"0";"0";"0";"3";"0";"0";"0";"0";"2";"0";"40";"0";"0";"0";"0";"0";"193";"1";"3";G2;PROPRIETE DIVISEE EN LOT;G2a;G2;99;1;MEME COMMUNE;;"1";"1";"1";"[""95ZNC98EA5XM"",""P6HP43HZHB4Y""]";"2";"155";FF_930100000X0168;;;;;;;930100000X0168;Copropriété non immatriculée;;"0";;"93 010";"93";"200 054 781";Métropole du Grand Paris;"1 910";"2";"4";"3";"193";"153";"1";"2";"3";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1";"2";"0";"0";"0";"2";"2";"1,5";"0";"0";"0";;;"0";"0";"0";"0";;;;;;;;;25 ALL ALICE, BONDY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"3";AVANT_1949;M;"0";{930100000X0168};{930100000X0168A,930100000X0168B};2_FF;95ZNC98EA5XM,P6HP43HZHB4Y;"2";"155";;;"663 140,95";"6 866 912,171";"663 140,95";"6 866 912,171";"1";;;;"0";"0";;;;;;1;"0";"0";0;"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;0;"0";"0";"0";;"0";"0";"0";"1";"-1";"-1";"-1";"-1";"0";"0";-1;"-1";;"-1";"0";"0";"2";"1";"3,333";;0;2.5;"0";"2,174";gestion;"12";"4";"0";"3";"5";"0";autres;"427,739";"92,514";Autre;G;;;;;;;; ;;;;
"7 947";930100000X0190;93010*00390;"[""93010*00390""]";93010;BONDY;93;SIMPLE;"1";"[""930100000X0190""]";"380";CL;"1 920";"1 920";"1 920";"1 920";"6";"66";13;SOL;"66";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"66";"9";"0";"0";"0";"0";"0";"4";"0";APPARTEMENT;"2";"5";"0";"5";"5";"130";"0";"2";"0";"2";"1";"0";"0";"0";"0";"5";"0";"24";"0";"0";"0";"0";"0";"154";"1";"7";G2;PROPRIETE DIVISEE EN LOT;G2a;G2;99;1;MEME COMMUNE;;"1";"1";"1";"[""834133TB75KD""]";"1";"165";RNC_AH0105536;AH0105536;2021-07-21 00:00:00.0;2021-07-21 00:00:00.0;non connu;non connu;non connu;930100000X0190;Copropriété immatriculée;1_1;"1";OUI;"93 010";"93";"200 054 781";Métropole du Grand Paris;"1 920";"2";"9";"5";"154";"130";"0";"5";"3";"2";"0";"1";"0";"0";"0";"0";"2";"0";"0";"1";"4";"0";"0";"0";"1";"6";"5";"1";"2";"0";"4";0;;"1";"1";"0";"0";;non connu;non connu;non connu;non connu;Pas de mandat en cours;non connu;SDC 5 BIS ALLEE ANDREA;5B all andrea 93140 Bondy;non connu;non connu;non connu;0;1981-07-16 00:00:00.0;non;non connu;oui;non connu;0;0;0;15;5;5;4;0;0;0;DE_1961_A_1974;93010;000;0X;0190;;;;;;;;;1;non;non connu;non renseigné;non connu;non connu;non connu;;;;;;;non renseigné;non renseigné;0;0;0;0;0;0;0;5;individuel;non renseigné;non renseigné;Non renseigné;Non renseigné;non connu;non connu;0;ADRNIVX_0000000268260689;"5";AVANT_1949;V;"0,667";{930100000X0190};{930100000X019001,930100000X0190A};2_RNIC_FF;834133TB75KD;"1";"165";663183.5896510137;6866793.1060998095;"663 185,011";"6 866 793,917";"663 183,59";"6 866 793,106";"0";1;1;;"0";"0";0;0;0;0;;1;"0";"0";0;"0";"0";"0";"0";"1";"0,4";"1";"25";"0";;;;;;;;;;;;0;"0";"0,8";"1";;"0";"0";"0";"1";"-1";"0";"-1";"1";"0";"0";-1;"0";0;"0";"0";"1";"5";"1";"4,211";;1.4285714285714286;5;"5";"3,947";mixte;"19";"8";"0";"4";"5";"2";présumée fragile;"371,496";"96,619";Electricité;E;;;;;;;;electricite;;;;
"7 968";930100000Y0003;93010*00043;"[""93010*00043""]";93010;BONDY;93;SIMPLE;"1";"[""930100000Y0003""]";"525";CL;"1 914";"1 914";"1 914";"1 914";"1";"525";13;SOL;"525";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"525";"12";"6";"2";"6";"6";"0";"3";"12";ACTIVITE;"1";"3";"0";"3";"3";"92";"0";"0";"0";"0";"2";"1";"0";"0";"0";"0";"0";"31";"303";"71";"0";"0";"15";"512";"1";"6";G2;PROPRIETE DIVISEE EN LOT;G2a;G2;99;1;MEME COMMUNE;;"1";"1";"1";"[""4G6HG86SEC6Q"",""C1DSP41VTFPC"",""NS451KN5FKF6"",""VA79K24VCEEJ""]";"4";"246";FF_930100000Y0003;;;;;;;930100000Y0003;Copropriété non immatriculée;;"0";;"93 010";"93";"200 054 781";Métropole du Grand Paris;"1 914";"1";"11";"3";"494";"92";"0";"3";"3";"0";"0";"2";"1";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"5";"3";"1";"0";"0";"0";;;"1";"1";"0";"0";;;;;;;;;2 RUE RAOUL, BONDY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"3";AVANT_1949;V;"0";{930100000Y0003};{930100000Y0003A};2_FF;4G6HG86SEC6Q,C1DSP41VTFPC,NS451KN5FKF6,VA79K24VCEEJ;"4";"246";;;"662 789,147";"6 866 770,562";"662 789,147";"6 866 770,562";"1";;;;"0";"0";;;;;;0.3333333333333333;"1";"0";0;"0";"50";"1";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;0;"0";"0";"0";;"0";"0";"0";"0";"-1";"-1";"-1";"-1";"50";"1";-1;"-1";;"-1";"0";"1";"0";"0";"6,667";;0;1.6666666666666667;"10";"3,913";bati;"12";"4";"0";"3";"4";"1";présumée fragile;"526,073";"98,491";Electricité;E;;;;;;;; ;;;;
"7 980";930100000Y0018;93010*00044;"[""93010*00044""]";93010;BONDY;93;SIMPLE;"1";"[""930100000Y0018""]";"224";CL;"1 925";"1 925";"1 925";"1 925";"1";"224";13;SOL;"224";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"224";"11";"1";"1";"1";"1";"0";"5";"4";MIXTE;"1";"5";"0";"5";"5";"139";"0";"4";"0";"1";"0";"0";"0";"1";"1";"5";"0";"24";"65";"0";"0";"0";"0";"228";"1";"3";G2;PROPRIETE DIVISEE EN LOT;G2a;G2;99;1;MEME COMMUNE;;"1";"1";"1";"[""FJJDB8C5ACBV""]";"1";"88";FF_930100000Y0018;;;;;;;930100000Y0018;Copropriété non immatriculée;;"0";;"93 010";"93";"200 054 781";Métropole du Grand Paris;"1 925";"1";"10";"5";"220";"139";"0";"5";"1";"1";"0";"0";"0";"0";"0";"0";"4";"1";"1";"4";"1";"0";"0";"0";"4";"2";"2";"2,5";"4";"0";"0";;;"1";"0";"8";"0";;;;;;;;;136 AV HENRI BARBUSSE, BONDY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"5";AVANT_1949;V;"1";{930100000Y0018};{930100000Y0018A};2_FF;FJJDB8C5ACBV;"1";"88";;;"662 812,265";"6 866 765,122";"662 812,265";"6 866 765,122";"1";;;;"0";"0";;;;;;0.8333333333333334;"0";"1";0;"0";"100";"1";"0";"0";"0,8";"1";"0";"0";;;;;;;;;;;;0.2;"1";"0";"0";;"0";"0";"0";"0";"-1";"0";"-1";"1";"0";"0";-1;"1";;"0";"0";"0";"5";"1";"8,889";;3.3333333333333335;10;"0";"6,667";occup;"10";"4";"0";"3";"2";"1";présumée fragile;"219,49";"60,159";Electricité;G;;;;;;;;electricite;;;;
"7 983";930100000Y0021;93010*00865;"[""93010*00865""]";93010;BONDY;93;SIMPLE;"1";"[""930100000Y0021""]";"1 130";CL;"2 023";"2 023";"2 023";"2 023";"1";"1 130";13;SOL;"1 130";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1 130";"95";"2";"2";"2";"2";"0";"46";"5";APPARTEMENT;"2";"47";"0";"47";"47";"2 689";"418";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"550";"280";"0";"0";"0";"0";"3 937";"1";"49";G2;PROPRIETE DIVISEE EN LOT;G2a G2d;G2;G2;3;MEME REGION;;"1";"1";"1";"[""8F7C77MX99DD""]";"1";"0";RNC_AG3715836;AG3715836;2020-10-06 00:00:00.0;2020-10-06 00:00:00.0;FONCIA CHADEFAUX LECOQ 59202763500032;non;non;930100000Y0021;Copropriété immatriculée;1_1;"1";OUI;"93 010";"93";"200 054 781";Métropole du Grand Paris;"2 023";"2";"95";"47";"3 937";"3 107";"0";"47";"0";"0";"0";"0";"0";"0";"0";"47";"0";"0";"0";"0";"18";"19";"10";"0";"1";"48";"47";"1";"0";"0";"20";20;-5.35;"0";"0";"0";"0";;professionnel;FONCIA CHADEFAUX LECOQ 59202763500032;6831Z;AUBERVILLIERS;Mandat en cours;2025-12-31 00:00:00.0;RESIDENCE LE CLOS DE L'ORME A BONDY;142 av henri barbusse 93140 Bondy;non connu;non connu;non connu;0;2020-10-05 00:00:00.0;non;non;oui;non connu;;;;94;48;47;46;0;0;0;A_COMPTER_DE_2011;93010;000;0Y;0021;;;;;;;;;1;non;non connu;non renseigné;non connu;non connu;non connu;;;;;;;non renseigné;2022;0;0;0;0;0;0;0;1;collectif;non;gaz_naturel;Non renseigné;Non renseigné;non connu;non connu;1;non connu;"47";A_COMPTER_DE_2011;V;"0";{930100000Y0021};{930100000Y0021A,930100000Y0021P};2_RNIC_FF;8F7C77MX99DD;"1";"0";662845.5334513038;6866758.013419419;"662 847,467";"6 866 733,075";"662 845,533";"6 866 758,013";"0";0;1;0;"0";"0";0;;;;0;0.9791666666666666;"0";"0";0;"0";"0";"0";"0";"0";"0";"0";"33";"1";;;;;;;;;;;;0;"0";"0,426";"0";0;"0";"0";"0";"0";"-1";"0";"-1";"0";"0";"0";-1;"0";0;"0";"0";"0";"0";"0";"2,143";;0;0;"0";"1,111";gestion;"13";"6";"0";"5";"1";"1";autres;"1 128,355";"134,805";;;;;;;;;;;;;;
"7 988";930100000Y0036;93010*00046;"[""93010*00046""]";93010;BONDY;93;SIMPLE;"1";"[""930100000Y0036""]";"197";CL;"1 922";"1 926";"1 922";"1 926";"1";"197";13;SOL;"197";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"197";"2";"0";"0";"0";"0";"0";"0";"0";MAISON;"2";"2";"2";"0";"2";"95";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"95";"1";"3";G2;PROPRIETE DIVISEE EN LOT;G2a;G2;99;1;MEME COMMUNE;;"1";"1";"1";"[""5ZGW9ASENVMF"",""NXHDYA74HJ4N""]";"2";"91";RNC_AG1554815;AG1554815;2020-06-18 00:00:00.0;2020-06-18 00:00:00.0;non connu;non connu;non connu;930100000Y0036;Copropriété immatriculée;1_1;"1";OUI;"93 010";"93";"200 054 781";Métropole du Grand Paris;"1 922";"2";"2";"2";"95";"95";"2";"0";"2";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"2";"2";"1";"0";"0";"1";0;;"0";"0";"0";"0";;non connu;non connu;non connu;non connu;Pas de mandat en cours;non connu;150 avenue Henri Barbusse;150 av henri barbusse 93140 Bondy;non connu;non connu;non connu;0;1956-07-28 00:00:00.0;non;non connu;oui;non connu;;;;2;2;2;0;0;0;0;DE_1949_A_1960;93010;000;0Y;0036;;;;;;;;;1;non;non connu;non renseigné;non connu;non connu;non connu;;;;;;;non renseigné;non renseigné;0;0;0;0;0;0;0;2;individuel;non renseigné;non renseigné;Non renseigné;Non renseigné;non connu;non connu;0;ADRNIVX_0000000268261619;"2";AVANT_1949;H;"0";{930100000Y0036};{930100000Y0036A,930100000Y0036B};2_RNIC_FF;5ZGW9ASENVMF,NXHDYA74HJ4N;"2";"91";662912.3941542186;6866746.242107294;"662 909,64";"6 866 736,068";"662 912,394";"6 866 746,242";"0";1;1;;"0";"0";0;;;;;1;"0";"0";0;"0";"0";"0";"0";"0";"0";"0";"50";"1";;;;;;;;;;;;0;"0";"0,5";"1";;"0";"0";"0";"0";"-1";"-1";"-1";"-1";"0";"0";-1;"-1";0;"-1";"0";"0";"0";"0";"4";;1.4285714285714286;0;"0";"2,188";gestion;"16";"6";"0";"4";"5";"1";autres;"197,467";"59,895";Gaz;F;;;;;;;; ;;;;
"7 989";930100000Y0037;93010*00639;"[""93010*00639""]";93010;BONDY;93;SIMPLE;"1";"[""930100000Y0037""]";"263";CL;"1 930";"1 966";"1 930";"1 966";"1";"263";13;SOL;"263";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"263";"4";"0";"0";"0";"0";"0";"1";"0";APPARTEMENT;"2";"3";"1";"2";"3";"154";"20";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"22";"0";"0";"0";"0";"0";"196";"1";"3";G2;PROPRIETE DIVISEE EN LOT;G2a;G2;99;1;MEME COMMUNE;;"1";"1";"1";"[""6BX6YHFQJQAQ"",""V6QDH1S21PFV""]";"2";"72";FF_930100000Y0037;;;;;;;930100000Y0037;Copropriété non immatriculée;;"0";;"93 010";"93";"200 054 781";Métropole du Grand Paris;"1 930";"2";"4";"3";"196";"174";"1";"2";"2";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"1";"3";"2";"2";"1,5";"1";"0";"0";;;"0";"0";"3";"2";;;;;;;;;152 AV HENRI BARBUSSE, BONDY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"3";AVANT_1949;M;"0,5";{930100000Y0037};{930100000Y0037A,930100000Y0037B};2_FF;6BX6YHFQJQAQ,V6QDH1S21PFV;"2";"72";;;"662 920,658";"6 866 734,756";"662 920,658";"6 866 734,756";"1";;;;"0";"0";;;;;;1;"0";"1";0;"0";"0";"0";"0";"0";"1";"1";"0";"0";;;;;;;;;;;;0;"0";"0";"0";;"0";"0";"0";"0";"-1";"-1";"-1";"-1";"0";"0";-1;"-1";;"-1";"0";"1";"0";"0";"8,571";;0;6.666666666666667;"10";"5,714";bati;"10";"3";"0";"3";"3";"1";présumée fragile;"263,696";"69,33";Electricité;G;;;;;;;;electricite;G;;;
