"Dossier";"Numéro - Type de dossier";"Code insee de la commune principale";"Année de dépôt";"Date de dépôt";"Dossier issu de la SVE ?"
"CU 93010 24 B0302";"CU";"93010";"2024";"30/08/2024";"1"
"DP 93010 24 B0044";"DP";"93010";"2024";"02/04/2024";"1"
"CU 93010 24 B0284";"CU";"93010";"2024";"12/08/2024";"1"
"CU 93010 26 B0008";"CU";"93010";"2026";"09/01/2026";"1"
"PC 93010 24 B0014";"PC";"93010";"2024";"11/04/2024";"0"
"AT 93010 24 B0018";"AT";"93010";"2024";"06/05/2024";"0"
"CU 93010 24 B0120";"CU";"93010";"2024";"26/03/2024";"1"
"CU 93010 24 B0133";"CU";"93010";"2024";"10/04/2024";"1"
"CU 93010 24 B0135";"CU";"93010";"2024";"08/04/2024";"0"
"CU 93010 24 B0136";"CU";"93010";"2024";"08/04/2024";"0"
"CU 93010 24 B0137";"CU";"93010";"2024";"08/04/2024";"0"
"CU 93010 24 B0138";"CU";"93010";"2024";"08/04/2024";"0"
"CU 93010 24 B0140";"CU";"93010";"2024";"15/04/2024";"1"
"CU 93010 24 B0145";"CU";"93010";"2024";"15/04/2024";"0"
"AT 93010 24 B0013";"AT";"93010";"2024";"11/04/2024";"0"
"PC 93010 23 B0019";"PC";"93010";"2023";"24/04/2023";"0"
"DP 93010 24 B0039";"DP";"93010";"2024";"27/03/2024";"1"
"DP 93010 24 B0051";"DP";"93010";"2024";"09/04/2024";"1"
"CU 93010 24 B0131";"CU";"93010";"2024";"04/04/2024";"1"
"DP 93010 24 B0070";"DP";"93010";"2024";"06/05/2024";"0"
"AT 93010 24 B0016";"AT";"93010";"2024";"22/04/2024";"0"
"PC 93010 23 B0059 M01";"PC";"93010";"2024";"03/05/2024";"0"
"PC 93010 18 B0070 M01";"PC";"93010";"2024";"27/03/2024";"0"
"CU 93010 24 B0214";"CU";"93010";"2024";"10/06/2024";"0"
"CU 93010 24 B0213";"CU";"93010";"2024";"12/06/2024";"1"
"CU 93010 24 B0215";"CU";"93010";"2024";"12/06/2024";"1"
"CU 93010 24 B0134";"CU";"93010";"2024";"11/04/2024";"1"
"PC 93010 18 B0070";"PC";"93010";"2018";"26/11/2018";"0"
"PC 93010 17 B0052 M02";"PC";"93010";"2021";"21/12/2021";"0"
"CU 93010 24 B0121";"CU";"93010";"2024";"27/03/2024";"1"
"CU 93010 24 B0128";"CU";"93010";"2024";"03/04/2024";"1"
"DP 93010 24 B0046";"DP";"93010";"2024";"03/04/2024";"1"
"DP 93010 23 B0168";"DP";"93010";"2023";"23/10/2023";"0"
"CU 93010 24 B0166";"CU";"93010";"2024";"03/05/2024";"0"
"PC 93010 23 B0059";"PC";"93010";"2023";"22/11/2023";"0"
"DP 93010 24 B0102";"DP";"93010";"2024";"26/06/2024";"1"
"DP 93010 23 B0185";"DP";"93010";"2023";"22/11/2023";"0"
"CU 93010 24 B0143";"CU";"93010";"2024";"15/04/2024";"0"
"CU 93010 24 B0168";"CU";"93010";"2024";"07/05/2024";"1"
"CU 93010 24 B0170";"CU";"93010";"2024";"07/05/2024";"0"
"DP 93010 24 B0055";"DP";"93010";"2024";"19/04/2024";"1"
"PC 93010 15 B0069 M05";"PC";"93010";"2024";"21/03/2024";"0"
"CU 93010 24 B0217";"CU";"93010";"2024";"12/06/2024";"0"
"CU 93010 24 B0171";"CU";"93010";"2024";"06/05/2024";"0"
"CU 93010 24 B0172";"CU";"93010";"2024";"06/05/2024";"0"
"CU 93010 24 B0164";"CU";"93010";"2024";"04/05/2024";"1"
"PC 93010 19 B0065";"PC";"93010";"2019";"15/11/2019";"0"
"AT 93010 24 B0014";"AT";"93010";"2024";"19/04/2024";"0"
"CU 93010 24 B0218";"CU";"93010";"2024";"12/06/2024";"0"
"CU 93010 24 B0219";"CU";"93010";"2024";"12/06/2024";"0"
"CU 93010 24 B0232";"CU";"93010";"2024";"24/06/2024";"0"
"AT 93010 24 B0024";"AT";"93010";"2024";"13/06/2024";"0"
"AT 93010 24 B0025";"AT";"93010";"2024";"12/06/2024";"0"
"DP 93010 24 B0059";"DP";"93010";"2024";"24/04/2024";"0"
"CU 93010 24 B0147";"CU";"93010";"2024";"22/04/2024";"0"
"PC 93010 19 B0065 M02";"PC";"93010";"2024";"16/04/2024";"0"
"CU 93010 24 B0149";"CU";"93010";"2024";"23/04/2024";"0"
"CU 93010 24 B0148";"CU";"93010";"2024";"23/04/2024";"1"
"CU 93010 24 B0155";"CU";"93010";"2024";"24/04/2024";"0"
"DP 93010 24 B0098";"DP";"93010";"2024";"14/06/2024";"1"
"DP 93010 24 B0130";"DP";"93010";"2024";"12/08/2024";"1"
"DP 93010 24 B0149";"DP";"93010";"2024";"21/09/2024";"1"
"DP 93010 24 B0056";"DP";"93010";"2024";"19/04/2024";"1"
"PC 93010 24 B0017";"PC";"93010";"2024";"17/04/2024";"1"
"CU 93010 24 B0152";"CU";"93010";"2024";"26/04/2024";"1"
"PC 93010 24 B0019";"PC";"93010";"2024";"22/04/2024";"1"
"DP 93010 23 B0176";"DP";"93010";"2023";"08/11/2023";"0"
"CU 93010 24 B0169";"CU";"93010";"2024";"07/05/2024";"1"
"CU 93010 24 B0190";"CU";"93010";"2024";"23/05/2024";"1"
"PC 93010 19 B0065 M01";"PC";"93010";"2021";"25/01/2021";"0"
"PC 93010 24 B0025";"PC";"93010";"2024";"04/06/2024";"0"
"AT 93010 24 B0026";"AT";"93010";"2024";"12/06/2024";"0"
"DP 93010 24 B0068";"DP";"93010";"2024";"03/05/2024";"1"
"DP 93010 24 B0052";"DP";"93010";"2024";"11/04/2024";"1"
"DP 93010 24 B0003";"DP";"93010";"2024";"15/01/2024";"1"
"PC 93010 24 B0001";"PC";"93010";"2024";"02/01/2024";"0"
"CU 93010 24 B0156";"CU";"93010";"2024";"30/04/2024";"1"
"DP 93010 24 B0136";"DP";"93010";"2024";"29/08/2024";"0"
"CU 93010 24 B0157";"CU";"93010";"2024";"30/04/2024";"1"
"CU 93010 24 B0158";"CU";"93010";"2024";"29/04/2024";"0"
"CU 93010 24 B0159";"CU";"93010";"2024";"02/05/2024";"1"
"CU 93010 24 B0162";"CU";"93010";"2024";"30/04/2024";"0"
"CU 93010 24 B0091";"CU";"93010";"2024";"04/03/2024";"0"
"CU 93010 24 B0161";"CU";"93010";"2024";"30/04/2024";"0"
"CU 93010 24 B0163";"CU";"93010";"2024";"02/05/2024";"0"
"CU 93010 24 B0167";"CU";"93010";"2024";"03/05/2024";"0"
"AT 93010 24 B0017";"AT";"93010";"2024";"10/04/2024";"0"
"DP 93010 23 B0016";"DP";"93010";"2023";"03/02/2023";"0"
"PC 93010 21 B0088";"PC";"93010";"2021";"23/11/2021";"0"
"DP 93010 24 B0065";"DP";"93010";"2024";"02/05/2024";"1"
"CU 93010 24 B0150";"CU";"93010";"2024";"23/04/2024";"0"
"CU 93010 24 B0151";"CU";"93010";"2024";"26/04/2024";"1"
"CU 93010 24 B0203";"CU";"93010";"2024";"31/05/2024";"0"
"AT 93010 23 B0051";"AT";"93010";"2023";"27/12/2023";"0"
"CU 93010 24 B0204";"CU";"93010";"2024";"03/06/2024";"0"
"CU 93010 24 B0186";"CU";"93010";"2024";"16/05/2024";"0"
"DP 93010 24 B0085";"DP";"93010";"2024";"23/05/2024";"1"
"PC 93010 23 B0054";"PC";"93010";"2023";"24/10/2023";"0"
"CU 93010 24 B0194";"CU";"93010";"2024";"28/05/2024";"1"
"CU 93010 24 B0191";"CU";"93010";"2024";"23/05/2024";"1"
"CU 93010 24 B0192";"CU";"93010";"2024";"23/05/2024";"1"
"PC 93010 18 B0070 T02";"PC";"93010";"2020";"16/11/2020";"0"
"CU 93010 24 B0160";"CU";"93010";"2024";"03/05/2024";"1"
"DP 93010 23 B0134";"DP";"93010";"2023";"14/08/2023";"1"
"CU 93010 24 B0210";"CU";"93010";"2024";"10/06/2024";"1"
"DP 93010 24 B0075";"DP";"93010";"2024";"10/05/2024";"0"
"CU 93010 24 B0193";"CU";"93010";"2024";"23/05/2024";"0"
"CU 93010 24 B0184";"CU";"93010";"2024";"16/05/2024";"0"
"CU 93010 24 B0221";"CU";"93010";"2024";"17/06/2024";"0"
"CU 93010 24 B0233";"CU";"93010";"2024";"25/06/2024";"0"
"DP 93010 24 B0027";"DP";"93010";"2024";"01/03/2024";"1"
"CU 93010 24 B0220";"CU";"93010";"2024";"14/06/2024";"1"
"DP 93010 24 B0060";"DP";"93010";"2024";"25/04/2024";"1"
"PC 93010 23 B0061";"PC";"93010";"2023";"15/12/2023";"1"
"AT 93010 24 B0019";"AT";"93010";"2024";"17/05/2024";"0"
"PC 93010 22 B0071 M01";"PC";"93010";"2024";"05/04/2024";"0"
"PC 93010 24 B0029";"PC";"93010";"2024";"01/07/2024";"0"
"CU 93010 24 B0195";"CU";"93010";"2024";"27/05/2024";"0"
"PC 93010 24 B0021";"PC";"93010";"2024";"24/05/2024";"0"
"CU 93010 24 B0176";"CU";"93010";"2024";"15/05/2024";"1"
"CU 93010 24 B0197";"CU";"93010";"2024";"27/05/2024";"0"
"CU 93010 24 B0198";"CU";"93010";"2024";"29/05/2024";"1"
"CU 93010 24 B0199";"CU";"93010";"2024";"29/05/2024";"1"
"CU 93010 24 B0146";"CU";"93010";"2024";"18/04/2024";"0"
"CU 93010 24 B0200";"CU";"93010";"2024";"29/05/2024";"1"
"PC 93010 24 B0023";"PC";"93010";"2024";"29/05/2024";"0"
"DP 93010 24 B0078";"DP";"93010";"2024";"17/05/2024";"1"
"CU 93010 24 B0178";"CU";"93010";"2024";"15/05/2024";"1"
"AT 93010 24 B0006";"AT";"93010";"2024";"12/02/2024";"0"
"CU 93010 24 B0182";"CU";"93010";"2024";"16/05/2024";"1"
"CU 93010 24 B0211";"CU";"93010";"2024";"10/06/2024";"1"
"DP 93010 24 B0076";"DP";"93010";"2024";"17/05/2024";"0"
"DP 93010 24 B0073";"DP";"93010";"2024";"13/05/2024";"1"
"CU 93010 24 B0216";"CU";"93010";"2024";"13/06/2024";"1"
"CU 93010 26 B0001";"CU";"93010";"2026";"02/01/2026";"1"
"DP 93010 24 B0088";"DP";"93010";"2024";"28/05/2024";"1"
"CU 93010 24 B0185";"CU";"93010";"2024";"16/05/2024";"0"
"CU 93010 24 B0187";"CU";"93010";"2024";"16/05/2024";"0"
"DP 93010 23 B0201";"DP";"93010";"2023";"20/12/2023";"1"
"DP 93010 24 B0062";"DP";"93010";"2024";"26/04/2024";"1"
"CU 93010 24 B0196";"CU";"93010";"2024";"27/05/2024";"0"
"CU 93010 24 B0177";"CU";"93010";"2024";"15/05/2024";"1"
"PC 93010 17 B0052 M04";"PC";"93010";"2024";"22/03/2024";"0"
"CU 93010 24 B0179";"CU";"93010";"2024";"16/05/2024";"1"
"CU 93010 24 B0180";"CU";"93010";"2024";"15/05/2024";"0"
"CU 93010 24 B0181";"CU";"93010";"2024";"15/05/2024";"0"
"CU 93010 24 B0224";"CU";"93010";"2024";"15/06/2024";"1"
"CU 93010 24 B0183";"CU";"93010";"2024";"17/05/2024";"1"
"DP 93010 24 B0054";"DP";"93010";"2024";"16/04/2024";"1"
"CU 93010 24 B0175";"CU";"93010";"2024";"15/05/2024";"1"
"DP 93010 24 B0066";"DP";"93010";"2024";"03/05/2024";"0"
"DP 93010 24 B0082";"DP";"93010";"2024";"21/05/2024";"0"
"CU 93010 24 B0207";"CU";"93010";"2024";"07/06/2024";"0"
"AT 93010 24 B0007";"AT";"93010";"2024";"06/03/2024";"0"
"CU 93010 24 B0208";"CU";"93010";"2024";"07/06/2024";"1"
"AT 93010 24 B0002";"AT";"93010";"2024";"23/01/2024";"0"
"DP 93010 23 B0011";"DP";"93010";"2023";"23/01/2023";"0"
"AT 93010 24 B0003";"AT";"93010";"2024";"30/01/2024";"0"
"DP 93010 24 B0100";"DP";"93010";"2024";"19/06/2024";"1"
"CU 93010 26 B0057";"CU";"93010";"2026";"25/02/2026";"0"
"PD 93010 24 B0001";"PD";"93010";"2024";"03/05/2024";"1"
"CU 93010 24 B0298";"CU";"93010";"2024";"29/08/2024";"1"
"CU 93010 24 B0222";"CU";"93010";"2024";"17/06/2024";"0"
"AT 93010 24 B0011";"AT";"93010";"2024";"26/03/2024";"0"
"DP 93010 24 B0086";"DP";"93010";"2024";"24/05/2024";"1"
"AT 93010 24 B0021";"AT";"93010";"2024";"05/06/2024";"0"
"DP 93010 24 B0089";"DP";"93010";"2024";"30/05/2024";"1"
"AT 93010 25 B0028";"AT";"93010";"2025";"13/06/2025";"0"
"DP 93010 24 B0094";"DP";"93010";"2024";"06/06/2024";"0"
"AT 93010 24 B0022";"AT";"93010";"2024";"06/06/2024";"0"
"DP 93010 24 B0071";"DP";"93010";"2024";"10/05/2024";"1"
"DP 93010 24 B0112";"DP";"93010";"2024";"12/07/2024";"0"
"DP 93010 25 B0036";"DP";"93010";"2025";"24/03/2025";"1"
"DP 93010 24 B0092";"DP";"93010";"2024";"04/06/2024";"1"
"CU 93010 24 B0122";"CU";"93010";"2024";"27/03/2024";"0"
"DP 93010 24 B0018";"DP";"93010";"2024";"02/02/2024";"0"
"PC 93010 18 B0060 M01";"PC";"93010";"2024";"25/03/2024";"0"
"CU 93010 24 B0123";"CU";"93010";"2024";"29/03/2024";"1"
"DP 93010 24 B0067";"DP";"93010";"2024";"30/04/2024";"0"
"DP 93010 24 B0040";"DP";"93010";"2024";"28/03/2024";"1"
"CU 93010 24 B0205";"CU";"93010";"2024";"07/06/2024";"1"
"CU 93010 24 B0206";"CU";"93010";"2024";"07/06/2024";"1"
"PC 93010 18 B0060";"PC";"93010";"2018";"27/09/2018";"0"
"CU 93010 24 B0223";"CU";"93010";"2024";"15/06/2024";"1"
"DP 93010 24 B0091";"DP";"93010";"2024";"30/05/2024";"0"
"DP 93010 24 B0099";"DP";"93010";"2024";"18/06/2024";"1"
"CU 93010 24 B0235";"CU";"93010";"2024";"28/06/2024";"0"
"CU 93010 24 B0236";"CU";"93010";"2024";"04/07/2024";"1"
"CU 93010 24 B0237";"CU";"93010";"2024";"04/07/2024";"1"
"DP 93010 24 B0064";"DP";"93010";"2024";"29/04/2024";"0"
"CU 93010 24 B0343";"CU";"93010";"2024";"11/10/2024";"1"
"DP 93010 24 B0107";"DP";"93010";"2024";"02/07/2024";"0"
"DP 93010 24 B0113";"DP";"93010";"2024";"12/07/2024";"1"
"PC 93010 25 B0015";"PC";"93010";"2025";"12/03/2025";"1"
"CU 93010 24 B0247";"CU";"93010";"2024";"12/07/2024";"1"
"CU 93010 24 B0244";"CU";"93010";"2024";"10/07/2024";"1"
"CU 93010 24 B0245";"CU";"93010";"2024";"11/07/2024";"1"
"CU 93010 24 B0246";"CU";"93010";"2024";"11/07/2024";"1"
"PC 93010 24 B0013";"PC";"93010";"2024";"04/04/2024";"1"
"CU 93010 24 B0240";"CU";"93010";"2024";"08/07/2024";"1"
"CU 93010 24 B0227";"CU";"93010";"2024";"18/06/2024";"1"
"CU 93010 24 B0228";"CU";"93010";"2024";"19/06/2024";"1"
"CU 93010 24 B0230";"CU";"93010";"2024";"20/06/2024";"1"
"DP 93010 24 B0103";"DP";"93010";"2024";"27/07/2024";"1"
"DP 93010 24 B0021";"DP";"93010";"2024";"14/02/2024";"1"
"DP 93010 24 B0095";"DP";"93010";"2024";"07/06/2024";"0"
"PC 93010 24 B0031";"PC";"93010";"2024";"04/07/2024";"1"
"CU 93010 24 B0225";"CU";"93010";"2024";"17/06/2024";"1"
"CU 93010 24 B0226";"CU";"93010";"2024";"18/06/2024";"1"
"CU 93010 24 B0229";"CU";"93010";"2024";"21/06/2024";"1"
"CU 93010 24 B0234";"CU";"93010";"2024";"01/07/2024";"1"
"DP 93010 24 B0109";"DP";"93010";"2024";"04/07/2024";"0"
"PC 93010 20 B0056 M03";"PC";"93010";"2024";"05/07/2024";"0"
"CU 93010 24 B0124";"CU";"93010";"2024";"29/03/2024";"1"
"DP 93010 24 B0041";"DP";"93010";"2024";"29/03/2024";"0"
"DP 93010 24 B0108";"DP";"93010";"2024";"28/06/2024";"0"
"PC 93010 22 B0008 M01";"PC";"93010";"2024";"29/03/2024";"0"
"PD 93010 24 B0002";"PD";"93010";"2024";"06/06/2024";"0"
"PD 93010 24 B0003";"PD";"93010";"2024";"06/06/2024";"0"
"AT 93010 24 B0012";"AT";"93010";"2024";"29/03/2024";"0"
"PC 93010 20 B0069 M01";"PC";"93010";"2024";"29/03/2024";"0"
"PC 93010 20 B0069";"PC";"93010";"2020";"05/11/2020";"0"
"PC 93010 21 B0077 M01";"PC";"93010";"2024";"14/10/2024";"0"
"PC 93010 24 B0052";"PC";"93010";"2024";"02/10/2024";"1"
"DP 93010 24 B0175";"DP";"93010";"2024";"02/11/2024";"1"
"CU 93010 24 B0252";"CU";"93010";"2024";"22/07/2024";"1"
"CU 93010 24 B0253";"CU";"93010";"2024";"22/07/2024";"1"
"CU 93010 24 B0254";"CU";"93010";"2024";"22/07/2024";"1"
"DP 93010 24 B0105";"DP";"93010";"2024";"01/07/2024";"1"
"DP 93010 22 B0122";"DP";"93010";"2022";"10/08/2022";"1"
"DP 93010 24 B0116";"DP";"93010";"2024";"18/07/2024";"1"
"DP 93010 24 B0114";"DP";"93010";"2024";"18/07/2024";"0"
"DP 93010 24 B0119";"DP";"93010";"2024";"22/07/2024";"1"
"CU 93010 24 B0248";"CU";"93010";"2024";"14/07/2024";"1"
"DP 93010 24 B0110";"DP";"93010";"2024";"08/07/2024";"1"
"CU 93010 24 B0319";"CU";"93010";"2024";"17/09/2024";"1"
"DP 93010 24 B0115";"DP";"93010";"2024";"17/07/2024";"1"
"PC 93010 13 B0071 M01";"PC";"93010";"2024";"05/11/2024";"0"
"CU 93010 24 B0249";"CU";"93010";"2024";"16/07/2024";"1"
"CU 93010 24 B0250";"CU";"93010";"2024";"18/07/2024";"1"
"CU 93010 24 B0251";"CU";"93010";"2024";"21/07/2024";"1"
"DP 93010 22 B0117";"DP";"93010";"2022";"05/08/2022";"0"
"CU 93010 25 B0391";"CU";"93010";"2025";"24/10/2025";"0"
"PC 93010 20 B0049 M02";"PC";"93010";"2024";"30/09/2024";"0"
"CU 93010 24 B0303";"CU";"93010";"2024";"02/09/2024";"1"
"CU 93010 24 B0260";"CU";"93010";"2024";"29/07/2024";"1"
"CU 93010 24 B0261";"CU";"93010";"2024";"30/07/2024";"1"
"PD 93010 24 B0005";"PD";"93010";"2024";"29/08/2024";"1"
"DP 93010 24 B0131";"DP";"93010";"2024";"12/08/2024";"0"
"CU 93010 24 B0293";"CU";"93010";"2024";"14/08/2024";"0"
"DP 93010 24 B0048";"DP";"93010";"2024";"05/04/2024";"1"
"PC 93010 21 B0102 M02";"PC";"93010";"2024";"09/09/2024";"0"
"AT 93010 24 B0045";"AT";"93010";"2024";"18/12/2024";"0"
"CU 93010 24 B0376";"CU";"93010";"2024";"02/11/2024";"1"
"CU 93010 24 B0347";"CU";"93010";"2024";"17/10/2024";"1"
"AT 93010 24 B0038";"AT";"93010";"2024";"23/09/2024";"0"
"AT 93010 24 B0046";"AT";"93010";"2024";"20/12/2024";"0"
"DP 93010 24 B0201";"DP";"93010";"2024";"20/12/2024";"0"
"CU 93010 24 B0363";"CU";"93010";"2024";"24/10/2024";"1"
"CU 93010 24 B0367";"CU";"93010";"2024";"25/10/2024";"0"
"CU 93010 24 B0364";"CU";"93010";"2024";"24/10/2024";"0"
"CU 93010 24 B0381";"CU";"93010";"2024";"29/10/2024";"0"
"CU 93010 24 B0357";"CU";"93010";"2024";"23/10/2024";"1"
"CU 93010 24 B0369";"CU";"93010";"2024";"25/10/2024";"0"
"CU 93010 24 B0358";"CU";"93010";"2024";"24/10/2024";"1"
"CU 93010 24 B0360";"CU";"93010";"2024";"24/10/2024";"1"
"CU 93010 24 B0370";"CU";"93010";"2024";"29/10/2024";"1"
"CU 93010 24 B0382";"CU";"93010";"2024";"05/11/2024";"1"
"CU 93010 24 B0377";"CU";"93010";"2024";"29/10/2024";"0"
"CU 93010 24 B0378";"CU";"93010";"2024";"04/11/2024";"1"
"CU 93010 24 B0379";"CU";"93010";"2024";"31/10/2024";"0"
"CU 93010 24 B0380";"CU";"93010";"2024";"29/10/2024";"0"
"DP 93010 24 B0096";"DP";"93010";"2024";"12/06/2024";"1"
"DP 93010 24 B0124";"DP";"93010";"2024";"01/08/2024";"1"
"CU 93010 24 B0266";"CU";"93010";"2024";"08/07/2024";"0"
"DP 93010 24 B0084";"DP";"93010";"2024";"23/05/2024";"1"
"CU 93010 24 B0323";"CU";"93010";"2024";"23/09/2024";"1"
"DP 93010 24 B0042";"DP";"93010";"2024";"02/04/2024";"0"
"PC 93010 24 B0030";"PC";"93010";"2024";"02/07/2024";"1"
"CU 93010 24 B0299";"CU";"93010";"2024";"29/08/2024";"1"
"CU 93010 24 B0300";"CU";"93010";"2024";"30/08/2024";"1"
"CU 93010 24 B0301";"CU";"93010";"2024";"30/08/2024";"1"
"CU 93010 24 B0324";"CU";"93010";"2024";"23/09/2024";"1"
"CU 93010 24 B0325";"CU";"93010";"2024";"23/09/2024";"1"
"DP 93010 24 B0126";"DP";"93010";"2024";"01/08/2024";"1"
"DP 93010 24 B0166";"DP";"93010";"2024";"14/10/2024";"1"
"DP 93010 24 B0127";"DP";"93010";"2024";"06/08/2024";"1"
"CU 93010 25 B0037";"CU";"93010";"2025";"03/02/2025";"1"
"PC 93010 24 B0038";"PC";"93010";"2024";"01/08/2024";"1"
"PC 93010 24 B0015";"PC";"93010";"2024";"10/04/2024";"1"
"PC 93010 24 B0012";"PC";"93010";"2024";"03/04/2024";"1"
"PC 93010 24 B0033";"PC";"93010";"2024";"08/07/2024";"1"
"DP 93010 24 B0123";"DP";"93010";"2024";"29/07/2024";"0"
"PC 93010 15 B0069 M06";"PC";"93010";"2024";"30/07/2024";"0"
"PC 93010 23 B0044 M01";"PC";"93010";"2024";"29/07/2024";"0"
"CU 93010 24 B0262";"CU";"93010";"2024";"01/08/2024";"1"
"CU 93010 24 B0265";"CU";"93010";"2024";"02/08/2024";"1"
"CU 93010 24 B0275";"CU";"93010";"2024";"06/08/2024";"1"
"CU 93010 24 B0243";"CU";"93010";"2024";"09/07/2024";"1"
"AT 93010 24 B0030";"AT";"93010";"2024";"02/08/2024";"0"
"DP 93010 24 B0128";"DP";"93010";"2024";"07/08/2024";"0"
"PC 93010 24 B0043";"PC";"93010";"2024";"05/09/2024";"1"
"CU 93010 24 B0238";"CU";"93010";"2024";"07/07/2024";"1"
"CU 93010 24 B0294";"CU";"93010";"2024";"12/08/2024";"0"
"AT 93010 24 B0015";"AT";"93010";"2024";"22/04/2024";"0"
"CU 93010 24 B0295";"CU";"93010";"2024";"20/08/2024";"1"
"CU 93010 24 B0296";"CU";"93010";"2024";"20/08/2024";"0"
"CU 93010 24 B0297";"CU";"93010";"2024";"23/08/2024";"1"
"DP 93010 24 B0146";"DP";"93010";"2024";"17/09/2024";"1"
"CU 93010 24 B0308";"CU";"93010";"2024";"04/09/2024";"1"
"PC 93010 21 B0059";"PC";"93010";"2021";"30/07/2021";"0"
"CU 93010 24 B0309";"CU";"93010";"2024";"02/09/2024";"0"
"CU 93010 24 B0310";"CU";"93010";"2024";"02/09/2024";"0"
"CU 93010 24 B0311";"CU";"93010";"2024";"04/09/2024";"1"
"DP 93010 24 B0139";"DP";"93010";"2024";"04/09/2024";"1"
"PC 93010 20 B0027 M01";"PC";"93010";"2021";"04/05/2021";"0"
"CU 93010 24 B0387";"CU";"93010";"2024";"13/11/2024";"1"
"PC 93010 24 B0047";"PC";"93010";"2024";"23/09/2024";"0"
"PC 93010 20 B0027";"PC";"93010";"2020";"27/05/2020";"0"
"CU 93010 24 B0359";"CU";"93010";"2024";"24/10/2024";"1"
"PC 93010 20 B0027 M02";"PC";"93010";"2024";"14/08/2024";"0"
"DP 93010 24 B0134";"DP";"93010";"2024";"19/08/2024";"0"
"CU 93010 24 B0306";"CU";"93010";"2024";"03/09/2024";"1"
"CU 93010 24 B0305";"CU";"93010";"2024";"03/09/2024";"1"
"CU 93010 24 B0304";"CU";"93010";"2024";"03/09/2024";"1"
"AT 93010 24 B0028";"AT";"93010";"2024";"02/07/2024";"0"
"CU 93010 24 B0239";"CU";"93010";"2024";"08/07/2024";"1"
"PD 93010 24 B0004";"PD";"93010";"2024";"09/07/2024";"1"
"CU 93010 24 B0288";"CU";"93010";"2024";"12/08/2024";"0"
"CU 93010 24 B0270";"CU";"93010";"2024";"22/07/2024";"0"
"CU 93010 24 B0272";"CU";"93010";"2024";"22/07/2024";"0"
"CU 93010 24 B0292";"CU";"93010";"2024";"14/08/2024";"1"
"CU 93010 24 B0273";"CU";"93010";"2024";"29/08/2024";"0"
"CU 93010 24 B0274";"CU";"93010";"2024";"29/07/2024";"0"
"AT 93010 25 B0013";"AT";"93010";"2025";"14/03/2025";"0"
"DP 93010 24 B0176";"DP";"93010";"2024";"12/11/2024";"1"
"DP 93010 24 B0129";"DP";"93010";"2024";"07/08/2024";"1"
"CU 93010 24 B0286";"CU";"93010";"2024";"09/08/2024";"0"
"CU 93010 24 B0287";"CU";"93010";"2024";"12/08/2024";"0"
"CU 93010 24 B0289";"CU";"93010";"2024";"13/08/2024";"1"
"CU 93010 24 B0290";"CU";"93010";"2024";"13/08/2024";"1"
"CU 93010 24 B0291";"CU";"93010";"2024";"14/08/2024";"1"
"PC 93010 24 B0032";"PC";"93010";"2024";"05/07/2024";"1"
"CU 93010 24 B0241";"CU";"93010";"2024";"09/07/2024";"1"
"DP 93010 24 B0132";"DP";"93010";"2024";"12/08/2024";"1"
"CU 93010 24 B0312";"CU";"93010";"2024";"10/09/2024";"1"
"PC 93010 24 B0040";"PC";"93010";"2024";"07/08/2024";"1"
"CU 93010 24 B0313";"CU";"93010";"2024";"10/09/2024";"1"
"DP 93010 24 B0061";"DP";"93010";"2024";"25/04/2024";"1"
"PC 93010 23 B0035 M01";"PC";"93010";"2024";"03/06/2024";"0"
"DP 93010 24 B0093";"DP";"93010";"2024";"05/06/2024";"0"
"AT 93010 24 B0027";"AT";"93010";"2024";"21/06/2024";"0"
"CU 93010 24 B0277";"CU";"93010";"2024";"05/08/2024";"0"
"CU 93010 24 B0278";"CU";"93010";"2024";"05/08/2024";"0"
"CU 93010 24 B0279";"CU";"93010";"2024";"05/08/2024";"0"
"CU 93010 24 B0263";"CU";"93010";"2024";"31/07/2024";"1"
"CU 93010 24 B0264";"CU";"93010";"2024";"31/07/2024";"1"
"CU 93010 24 B0280";"CU";"93010";"2024";"08/08/2024";"1"
"PC 93010 22 B0016 M01";"PC";"93010";"2024";"15/07/2024";"1"
"DP 93010 24 B0179";"DP";"93010";"2024";"13/11/2024";"1"
"PC 93010 24 B0055";"PC";"93010";"2024";"14/10/2024";"1"
"DP 93010 24 B0138";"DP";"93010";"2024";"03/09/2024";"1"
"DP 93010 24 B0167";"DP";"93010";"2024";"14/10/2024";"0"
"CU 93010 24 B0345";"CU";"93010";"2024";"14/10/2024";"1"
"DP 93010 24 B0117";"DP";"93010";"2024";"19/07/2024";"1"
"PC 93010 24 B0054";"PC";"93010";"2024";"08/10/2024";"1"
"CU 93010 24 B0346";"CU";"93010";"2024";"15/10/2024";"1"
"CU 93010 24 B0344";"CU";"93010";"2024";"11/10/2024";"0"
"CU 93010 25 B0014";"CU";"93010";"2025";"20/01/2025";"1"
"DP 93010 24 B0168";"DP";"93010";"2024";"17/10/2024";"1"
"PC 93010 24 B0024";"PC";"93010";"2024";"04/06/2024";"1"
"CU 93010 24 B0383";"CU";"93010";"2024";"06/11/2024";"1"
"CU 93010 24 B0285";"CU";"93010";"2024";"13/08/2024";"1"
"CU 93010 24 B0384";"CU";"93010";"2024";"07/11/2024";"1"
