"","id","id_fantoir","numero","rep","nom_voie","code_postal","code_insee","nom_commune","code_insee_ancienne_commune","nom_ancienne_commune","x","y","lon","lat","type_position","alias","nom_ld","libelle_acheminement","nom_afnor","source_position","source_nom_voie","certification_commune","cad_parcelles"
"229708","93010_5135_00019","93010_5135",19,"","All̩e des Lettres",93140,93010,"Bondy",NA,NA,662919.19,6865678.45,2.494303,48.890049,"",NA,NA,"BONDY","ALLEE DES LETTRES","inconnue","inconnue",0,""
"229709","93010_5135_00020","93010_5135",20,"","All̩e des Lettres",93140,93010,"Bondy",NA,NA,662916.37,6865696.03,2.494263,48.890207,"",NA,NA,"BONDY","ALLEE DES LETTRES","inconnue","inconnue",0,""
"229710","93010_5135_00021","93010_5135",21,"","All̩e des Lettres",93140,93010,"Bondy",NA,NA,662920.73,6865655.64,2.494326,48.889844,"",NA,NA,"BONDY","ALLEE DES LETTRES","inconnue","inconnue",0,""
"229711","93010_5135_00022","93010_5135",22,"","All̩e des Lettres",93140,93010,"Bondy",NA,NA,662912.79,6865686.05,2.494215,48.890117,"",NA,NA,"BONDY","ALLEE DES LETTRES","inconnue","inconnue",0,""
"229712","93010_5135_00024","93010_5135",24,"","All̩e des Lettres",93140,93010,"Bondy",NA,NA,662938.09,6865744.27,2.494555,48.890642,"",NA,NA,"BONDY","ALLEE DES LETTRES","arcep","inconnue",0,""
"229713","93010_5135_00014_bis","93010_5135",14,"bis","All̩e des Lettres",93140,93010,"Bondy",NA,NA,662915.81,6865733.84,2.494252,48.890547,"",NA,NA,"BONDY","ALLEE DES LETTRES","inconnue","inconnue",0,""
"229714","93010_5135_00009_bis","93010_5135",9,"bis","All̩e des Lettres",93140,93010,"Bondy",NA,NA,662944.01,6865730.11,2.494637,48.890515,"",NA,NA,"BONDY","ALLEE DES LETTRES","inconnue","inconnue",0,""
"229715","93010_4743_00001","93010_4743",1,"","Avenue Jean Lebas",93140,93010,"Bondy",NA,NA,661980.87,6868310.34,2.481271,48.913662,"",NA,NA,"BONDY","AVENUE JEAN LEBAS","inconnue","inconnue",0,""
"229716","93010_4743_00002","93010_4743",2,"","Avenue Jean Lebas",93140,93010,"Bondy",NA,NA,661999.99,6868208.36,2.481541,48.912746,"",NA,NA,"BONDY","AVENUE JEAN LEBAS","inconnue","inconnue",0,""
"229717","93010_4743_00003","93010_4743",3,"","Avenue Jean Lebas",93140,93010,"Bondy",NA,NA,661974.89,6868271.13,2.481193,48.913309,"",NA,NA,"BONDY","AVENUE JEAN LEBAS","inconnue","inconnue",0,""
"229718","93010_4743_00004","93010_4743",4,"","Avenue Jean Lebas",93140,93010,"Bondy",NA,NA,661985.18,6868185.66,2.481341,48.912541,"",NA,NA,"BONDY","AVENUE JEAN LEBAS","inconnue","inconnue",0,""
"229719","93010_4743_00005","93010_4743",5,"","Avenue Jean Lebas",93140,93010,"Bondy",NA,NA,661970.62,6868246.02,2.481137,48.913083,"",NA,NA,"BONDY","AVENUE JEAN LEBAS","inconnue","inconnue",0,""
"229720","93010_4743_00006","93010_4743",6,"","Avenue Jean Lebas",93140,93010,"Bondy",NA,NA,662006.78,6868249.23,2.48163,48.913114,"",NA,NA,"BONDY","AVENUE JEAN LEBAS","inconnue","inconnue",0,""
"229721","93010_4743_00007","93010_4743",7,"","Avenue Jean Lebas",93140,93010,"Bondy",NA,NA,661966,6868222.59,2.481076,48.912872,"",NA,NA,"BONDY","AVENUE JEAN LEBAS","inconnue","inconnue",0,""
"229722","93010_4743_00008","93010_4743",8,"","Avenue Jean Lebas",93140,93010,"Bondy",NA,NA,661997.27,6868252.08,2.4815,48.913139,"",NA,NA,"BONDY","AVENUE JEAN LEBAS","inconnue","inconnue",0,""
"229723","93010_4743_00009","93010_4743",9,"","Avenue Jean Lebas",93140,93010,"Bondy",NA,NA,661960.71,6868199.05,2.481006,48.91266,"",NA,NA,"BONDY","AVENUE JEAN LEBAS","inconnue","inconnue",0,""
"229724","93010_4743_00010","93010_4743",10,"","Avenue Jean Lebas",93140,93010,"Bondy",NA,NA,662003.35,6868285.29,2.48158,48.913438,"",NA,NA,"BONDY","AVENUE JEAN LEBAS","inconnue","inconnue",0,""
"229725","93010_4743_00011","93010_4743",11,"","Avenue Jean Lebas",93140,93010,"Bondy",NA,NA,661957.2,6868177.17,2.48096,48.912463,"",NA,NA,"BONDY","AVENUE JEAN LEBAS","inconnue","inconnue",0,""
"229726","93010_4743_00012","93010_4743",12,"","Avenue Jean Lebas",93140,93010,"Bondy",NA,NA,662017.33,6868304.21,2.481769,48.913609,"",NA,NA,"BONDY","AVENUE JEAN LEBAS","inconnue","inconnue",0,""
"229727","93010_4743_00013","93010_4743",13,"","Avenue Jean Lebas",93140,93010,"Bondy",NA,NA,662019.91,6868283.62,2.481806,48.913424,"",NA,NA,"BONDY","AVENUE JEAN LEBAS","arcep","inconnue",0,""
"229728","93010_4743_00014","93010_4743",14,"","Avenue Jean Lebas",93140,93010,"Bondy",NA,NA,662019.42,6868321.21,2.481796,48.913762,"",NA,NA,"BONDY","AVENUE JEAN LEBAS","inconnue","inconnue",0,""
"229729","93010_4743_00016","93010_4743",16,"","Avenue Jean Lebas",93140,93010,"Bondy",NA,NA,662023.13,6868338.98,2.481845,48.913922,"",NA,NA,"BONDY","AVENUE JEAN LEBAS","inconnue","inconnue",0,""
"229730","93010_4743_00029","93010_4743",29,"","Avenue Jean Lebas",93140,93010,"Bondy",NA,NA,662021.93,6868290.61,2.481833,48.913487,"",NA,NA,"BONDY","AVENUE JEAN LEBAS","arcep","inconnue",0,""
"229731","93010_4743_00033","93010_4743",33,"","Avenue Jean Lebas",93140,93010,"Bondy",NA,NA,661993.4,6868342.73,2.481439,48.913954,"",NA,NA,"BONDY","AVENUE JEAN LEBAS","arcep","inconnue",0,""
"229732","93010_4743_00014_a","93010_4743",14,"a","Avenue Jean Lebas",93140,93010,"Bondy",NA,NA,662024.14,6868314.51,2.481861,48.913702,"",NA,NA,"BONDY","AVENUE JEAN LEBAS","arcep","inconnue",0,""
"229733","93010_6180_00001","93010_6180",1,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,662168.31,6868504.83,2.483811,48.915422,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229734","93010_6180_00002","93010_6180",2,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,662169.53,6868512.5,2.483827,48.915491,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229735","93010_6180_00003","93010_6180",3,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,662146.71,6868508.53,2.483516,48.915454,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229736","93010_6180_00004","93010_6180",4,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,662148.59,6868515.75,2.483541,48.915519,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229737","93010_6180_00005","93010_6180",5,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,662137.64,6868510.37,2.483392,48.91547,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229738","93010_6180_00006","93010_6180",6,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,662139.88,6868517.03,2.483422,48.91553,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229739","93010_6180_00007","93010_6180",7,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,662128.19,6868511.66,2.483263,48.915481,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229740","93010_6180_00008","93010_6180",8,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,662130.87,6868518.64,2.483299,48.915544,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229741","93010_6180_00009","93010_6180",9,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,662119.63,6868513.27,2.483146,48.915495,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229742","93010_6180_00010","93010_6180",10,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,662121.73,6868520.71,2.483174,48.915562,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229743","93010_6180_00011","93010_6180",11,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,662111.43,6868514.77,2.483034,48.915508,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229744","93010_6180_00012","93010_6180",12,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,662113.01,6868522.21,2.483055,48.915575,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229745","93010_6180_00013","93010_6180",13,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,662102.79,6868516.71,2.482916,48.915525,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229746","93010_6180_00014","93010_6180",14,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,662102.61,6868545.74,2.482911,48.915786,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229747","93010_6180_00015","93010_6180",15,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,662093.42,6868518.11,2.482788,48.915537,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229748","93010_6180_00017","93010_6180",17,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,662084.27,6868520.06,2.482663,48.915554,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229749","93010_6180_00018","93010_6180",18,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,662086.51,6868527.05,2.482693,48.915617,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229750","93010_6180_00019","93010_6180",19,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,662075.19,6868521.46,2.482539,48.915566,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229751","93010_6180_00020","93010_6180",20,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,662077.73,6868528.44,2.482573,48.915629,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229752","93010_6180_00021","93010_6180",21,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,662066.63,6868523.29,2.482422,48.915582,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229753","93010_6180_00022","93010_6180",22,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,662068.21,6868530.06,2.482443,48.915643,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229754","93010_6180_00023","93010_6180",23,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,662057.11,6868525.35,2.482292,48.9156,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229755","93010_6180_00024","93010_6180",24,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,662059.5,6868531.79,2.482324,48.915658,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229756","93010_6180_00025","93010_6180",25,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,662049.2,6868526.41,2.482184,48.915609,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229757","93010_6180_00026","93010_6180",26,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,662052.33,6868533.17,2.482226,48.91567,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229758","93010_6180_00027","93010_6180",27,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,662040.42,6868528.02,2.482064,48.915623,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229759","93010_6180_00028","93010_6180",28,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,662044.72,6868534.89,2.482122,48.915685,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229760","93010_6180_00029","93010_6180",29,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,662031.27,6868529.75,2.481939,48.915638,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229761","93010_6180_00030","93010_6180",30,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,662032.93,6868536.74,2.481961,48.915701,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229762","93010_6180_00031","93010_6180",31,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,662022.12,6868531.14,2.481814,48.91565,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229763","93010_6180_00032","93010_6180",32,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,662023.78,6868538.36,2.481836,48.915715,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229764","93010_6180_00033","93010_6180",33,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,662013.7,6868532.76,2.481699,48.915664,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229765","93010_6180_00034","93010_6180",34,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,662015.07,6868540.2,2.481717,48.915731,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229766","93010_6180_00035","93010_6180",35,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,662004.33,6868534.49,2.481571,48.915679,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229767","93010_6180_00036","93010_6180",36,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,662006.5,6868541.81,2.4816,48.915745,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229768","93010_6180_00037","93010_6180",37,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,661994.3,6868536.22,2.481434,48.915694,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229769","93010_6180_00038","93010_6180",38,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,661998.01,6868543.53,2.481484,48.91576,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229770","93010_6180_00039","93010_6180",39,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,661986.61,6868537.94,2.481329,48.915709,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229771","93010_6180_00040","93010_6180",40,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,661989.59,6868544.81,2.481369,48.915771,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229772","93010_6180_00041","93010_6180",41,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,661978.2,6868539.55,2.481214,48.915723,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229773","93010_6180_00042","93010_6180",42,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,661979.93,6868546.32,2.481237,48.915784,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229774","93010_6180_00043","93010_6180",43,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,661969.12,6868541.17,2.48109,48.915737,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229775","93010_6180_00044","93010_6180",44,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,661971,6868548.27,2.481115,48.915801,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229776","93010_6180_00045","93010_6180",45,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,661959.9,6868542.78,2.480964,48.915751,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229777","93010_6180_00046","93010_6180",46,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,661961.48,6868549.89,2.480985,48.915815,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229778","93010_6180_00047","93010_6180",47,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,661951.4,6868544.29,2.480848,48.915764,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229779","93010_6180_00048","93010_6180",48,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,661953.14,6868551.39,2.480871,48.915828,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229780","93010_6180_00049","93010_6180",49,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,661943.5,6868545.45,2.48074,48.915774,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229781","93010_6180_00050","93010_6180",50,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,661944.42,6868553.01,2.480752,48.915842,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229782","93010_6180_00051","93010_6180",51,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,661934.57,6868547.62,2.480618,48.915793,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229783","93010_6180_00052","93010_6180",52,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,661936.3,6868554.62,2.480641,48.915856,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229784","93010_6180_00053","93010_6180",53,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,661926,6868549.12,2.480501,48.915806,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229785","93010_6180_00054","93010_6180",54,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,661926.78,6868556.12,2.480511,48.915869,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229786","93010_6180_00055","93010_6180",55,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,661916.7,6868550.41,2.480374,48.915817,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229787","93010_6180_00058","93010_6180",58,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,661908.99,6868559.24,2.480268,48.915896,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229788","93010_6180_00059","93010_6180",59,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,661898.91,6868553.53,2.480131,48.915844,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229789","93010_6180_00060","93010_6180",60,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,661897.28,6868561.66,2.480108,48.915917,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229790","93010_6180_00061","93010_6180",61,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,661888,6868543.04,2.479983,48.915749,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229791","93010_6180_00062","93010_6180",62,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,661887.03,6868563.73,2.479968,48.915935,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229792","93010_6180_00063","93010_6180",63,"","Rue de Meaux",93140,93010,"Bondy",NA,NA,661872.27,6868548.37,2.479768,48.915796,"",NA,NA,"BONDY","RUE DE MEAUX","inconnue","inconnue",0,""
"229793","93010_7950_00001","93010_7950",1,"","Rue du 4 Septembre",93140,93010,"Bondy",NA,NA,662346.09,6868129.25,2.48627,48.912055,"",NA,NA,"BONDY","RUE DU 4 SEPTEMBRE","inconnue","inconnue",0,""
"229794","93010_7950_00002","93010_7950",2,"","Rue du 4 Septembre",93140,93010,"Bondy",NA,NA,662353.28,6868118.64,2.486369,48.91196,"",NA,NA,"BONDY","RUE DU 4 SEPTEMBRE","inconnue","inconnue",0,""
"229795","93010_7950_00003","93010_7950",3,"","Rue du 4 Septembre",93140,93010,"Bondy",NA,NA,662369.99,6868118.98,2.486597,48.911964,"",NA,NA,"BONDY","RUE DU 4 SEPTEMBRE","inconnue","inconnue",0,""
"229796","93010_7950_00004","93010_7950",4,"","Rue du 4 Septembre",93140,93010,"Bondy",NA,NA,662380.98,6868106.67,2.486748,48.911854,"",NA,NA,"BONDY","RUE DU 4 SEPTEMBRE","inconnue","inconnue",0,""
"229797","93010_7950_00005","93010_7950",5,"","Rue du 4 Septembre",93140,93010,"Bondy",NA,NA,662387.98,6868111.41,2.486843,48.911897,"",NA,NA,"BONDY","RUE DU 4 SEPTEMBRE","inconnue","inconnue",0,""
"229798","93010_7950_00006","93010_7950",6,"","Rue du 4 Septembre",93140,93010,"Bondy",NA,NA,662391.58,6868102.16,2.486893,48.911814,"",NA,NA,"BONDY","RUE DU 4 SEPTEMBRE","inconnue","inconnue",0,""
"229799","93010_7950_00007","93010_7950",7,"","Rue du 4 Septembre",93140,93010,"Bondy",NA,NA,662402.83,6868108.09,2.487046,48.911868,"",NA,NA,"BONDY","RUE DU 4 SEPTEMBRE","inconnue","inconnue",0,""
"229800","93010_7950_00008","93010_7950",8,"","Rue du 4 Septembre",93140,93010,"Bondy",NA,NA,662397.51,6868100.89,2.486974,48.911803,"",NA,NA,"BONDY","RUE DU 4 SEPTEMBRE","inconnue","inconnue",0,""
"229801","93010_7950_00009","93010_7950",9,"","Rue du 4 Septembre",93140,93010,"Bondy",NA,NA,662412.8,6868108.02,2.487182,48.911868,"",NA,NA,"BONDY","RUE DU 4 SEPTEMBRE","inconnue","inconnue",0,""
"229802","93010_7950_00010","93010_7950",10,"","Rue du 4 Septembre",93140,93010,"Bondy",NA,NA,662407.47,6868100.5,2.48711,48.9118,"",NA,NA,"BONDY","RUE DU 4 SEPTEMBRE","inconnue","inconnue",0,""
"229803","93010_7950_00011","93010_7950",11,"","Rue du 4 Septembre",93140,93010,"Bondy",NA,NA,662423.43,6868107.4,2.487327,48.911863,"",NA,NA,"BONDY","RUE DU 4 SEPTEMBRE","inconnue","inconnue",0,""
"229804","93010_7950_00012","93010_7950",12,"","Rue du 4 Septembre",93140,93010,"Bondy",NA,NA,662407.81,6868083.7,2.487116,48.911649,"",NA,NA,"BONDY","RUE DU 4 SEPTEMBRE","inconnue","inconnue",0,""
"229805","93010_7950_00013","93010_7950",13,"","Rue du 4 Septembre",93140,93010,"Bondy",NA,NA,662435.37,6868107.43,2.48749,48.911864,"",NA,NA,"BONDY","RUE DU 4 SEPTEMBRE","inconnue","inconnue",0,""
"229806","93010_7950_00014","93010_7950",14,"","Rue du 4 Septembre",93140,93010,"Bondy",NA,NA,662444.77,6868098.59,2.487619,48.911785,"",NA,NA,"BONDY","RUE DU 4 SEPTEMBRE","inconnue","inconnue",0,""
"229807","93010_7950_00015","93010_7950",15,"","Rue du 4 Septembre",93140,93010,"Bondy",NA,NA,662445.2,6868107.92,2.487624,48.911869,"",NA,NA,"BONDY","RUE DU 4 SEPTEMBRE","inconnue","inconnue",0,""
"229808","93010_7950_00016","93010_7950",16,"","Rue du 4 Septembre",93140,93010,"Bondy",NA,NA,662454.81,6868098.41,2.487756,48.911784,"",NA,NA,"BONDY","RUE DU 4 SEPTEMBRE","inconnue","inconnue",0,""
"229809","93010_7950_00017","93010_7950",17,"","Rue du 4 Septembre",93140,93010,"Bondy",NA,NA,662465.07,6868108.91,2.487895,48.911879,"",NA,NA,"BONDY","RUE DU 4 SEPTEMBRE","inconnue","inconnue",0,""
"229810","93010_7950_00018","93010_7950",18,"","Rue du 4 Septembre",93140,93010,"Bondy",NA,NA,662464.83,6868083.33,2.487894,48.911649,"",NA,NA,"BONDY","RUE DU 4 SEPTEMBRE","inconnue","inconnue",0,""
"229811","93010_7950_00019","93010_7950",19,"","Rue du 4 Septembre",93140,93010,"Bondy",NA,NA,662476.21,6868109.39,2.488047,48.911884,"",NA,NA,"BONDY","RUE DU 4 SEPTEMBRE","inconnue","inconnue",0,""
"229812","93010_7950_00020","93010_7950",20,"","Rue du 4 Septembre",93140,93010,"Bondy",NA,NA,662491.98,6868099.28,2.488263,48.911794,"",NA,NA,"BONDY","RUE DU 4 SEPTEMBRE","inconnue","inconnue",0,""
"229813","93010_7950_00021","93010_7950",21,"","Rue du 4 Septembre",93140,93010,"Bondy",NA,NA,662484.79,6868110,2.488164,48.91189,"",NA,NA,"BONDY","RUE DU 4 SEPTEMBRE","inconnue","inconnue",0,""
"229814","93010_7950_00022","93010_7950",22,"","Rue du 4 Septembre",93140,93010,"Bondy",NA,NA,662507.23,6868099.85,2.488471,48.9118,"",NA,NA,"BONDY","RUE DU 4 SEPTEMBRE","inconnue","inconnue",0,""
"229815","93010_7950_00023","93010_7950",23,"","Rue du 4 Septembre",93140,93010,"Bondy",NA,NA,662495.72,6868110.27,2.488313,48.911893,"",NA,NA,"BONDY","RUE DU 4 SEPTEMBRE","inconnue","inconnue",0,""
"229816","93010_7950_00024","93010_7950",24,"","Rue du 4 Septembre",93140,93010,"Bondy",NA,NA,662521.01,6868100.65,2.488659,48.911808,"",NA,NA,"BONDY","RUE DU 4 SEPTEMBRE","inconnue","inconnue",0,""
"229817","93010_7950_00025","93010_7950",25,"","Rue du 4 Septembre",93140,93010,"Bondy",NA,NA,662505.61,6868110.65,2.488448,48.911897,"",NA,NA,"BONDY","RUE DU 4 SEPTEMBRE","inconnue","inconnue",0,""
"229818","93010_7950_00026","93010_7950",26,"","Rue du 4 Septembre",93140,93010,"Bondy",NA,NA,662536.92,6868101.44,2.488876,48.911816,"",NA,NA,"BONDY","RUE DU 4 SEPTEMBRE","inconnue","inconnue",0,""
"229819","93010_7950_00027","93010_7950",27,"","Rue du 4 Septembre",93140,93010,"Bondy",NA,NA,662521.01,6868111.55,2.488658,48.911906,"",NA,NA,"BONDY","RUE DU 4 SEPTEMBRE","inconnue","inconnue",0,""
"229820","93010_7950_00028","93010_7950",28,"","Rue du 4 Septembre",93140,93010,"Bondy",NA,NA,662546.97,6868102.04,2.489013,48.911822,"",NA,NA,"BONDY","RUE DU 4 SEPTEMBRE","inconnue","inconnue",0,""
"229821","93010_7950_00029","93010_7950",29,"","Rue du 4 Septembre",93140,93010,"Bondy",NA,NA,662543.52,6868112.51,2.488965,48.911916,"",NA,NA,"BONDY","RUE DU 4 SEPTEMBRE","inconnue","inconnue",0,""
"229822","93010_7950_00030","93010_7950",30,"","Rue du 4 Septembre",93140,93010,"Bondy",NA,NA,662553.2,6868102.22,2.489098,48.911824,"",NA,NA,"BONDY","RUE DU 4 SEPTEMBRE","inconnue","inconnue",0,""
"229823","93010_7950_00031","93010_7950",31,"","Rue du 4 Septembre",93140,93010,"Bondy",NA,NA,662426.56,6868104.38,2.48737,48.911836,"",NA,NA,"BONDY","RUE DU 4 SEPTEMBRE","arcep","inconnue",0,""
"229824","93010_7950_00032","93010_7950",32,"","Rue du 4 Septembre",93140,93010,"Bondy",NA,NA,662561.78,6868102.61,2.489215,48.911828,"",NA,NA,"BONDY","RUE DU 4 SEPTEMBRE","inconnue","inconnue",0,""
"229825","93010_7950_00033","93010_7950",33,"","Rue du 4 Septembre",93140,93010,"Bondy",NA,NA,662579.82,6868114.61,2.48946,48.911937,"",NA,NA,"BONDY","RUE DU 4 SEPTEMBRE","inconnue","inconnue",0,""
"229826","93010_7950_00034","93010_7950",34,"","Rue du 4 Septembre",93140,93010,"Bondy",NA,NA,662576,6868103.18,2.489409,48.911834,"",NA,NA,"BONDY","RUE DU 4 SEPTEMBRE","inconnue","inconnue",0,""
"229827","93010_7950_00035","93010_7950",35,"","Rue du 4 Septembre",93140,93010,"Bondy",NA,NA,662569.91,6868113.68,2.489325,48.911928,"",NA,NA,"BONDY","RUE DU 4 SEPTEMBRE","inconnue","inconnue",0,""
"229828","93010_7950_00036","93010_7950",36,"","Rue du 4 Septembre",93140,93010,"Bondy",NA,NA,662591.69,6868103.86,2.489623,48.911841,"",NA,NA,"BONDY","RUE DU 4 SEPTEMBRE","inconnue","inconnue",0,""
